,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  -9.21199803 -587.80051688],[ 0.00615702 -0.68480179]
1,0.001,[-9.21199803e-06 -5.87800517e-04],[-0.009212   -0.58780052],[  -8.81543439 -562.57981421],[ 0.00659256 -0.65547878]
2,0.002,[-2.72394305e-05 -1.73818085e-03],[-0.01802743 -1.15038033],[  -8.43371998 -538.30570442],[ 0.00700912 -0.62730512]
3,0.003,[-5.37005828e-05 -3.42686688e-03],[-0.02646115 -1.68868604],[  -8.06623055 -514.94284388],[ 0.00740743 -0.60023834]
4,0.004,[-8.82279658e-05 -5.63049576e-03],[-0.03452738 -2.20362888],[  -7.71233667 -492.45699875],[ 0.00778814 -0.57423754]
5,0.005,[-0.00013047 -0.00832658],[-0.04223972 -2.69608588],[  -7.3714132  -470.81508412],[ 0.00815191 -0.54926337]
6,0.006,[-0.00018008 -0.01149348],[-0.04961113 -3.16690096],[  -7.04284681 -449.98518534],[ 0.00849935 -0.52527797]
7,0.007,[-0.00023673 -0.01511037],[-0.05665398 -3.61688615],[  -6.72604166 -429.93656482],[ 0.00883104 -0.50224489]
8,0.008,[-0.00030011 -0.01915719],[-0.06338002 -4.04682271],[  -6.42042373 -410.63965705],[ 0.00914754 -0.48012907]
9,0.009000000000000001,[-0.00036991 -0.02361465],[-0.06980045 -4.45746237],[  -6.12544389 -392.06605431],[ 0.00944939 -0.45889679]
10,0.010000000000000002,[-0.00044584 -0.02846418],[-0.07592589 -4.84952842],[  -5.84058002 -374.18848489],[ 0.00973707 -0.43851559]
11,0.011000000000000003,[-0.00052761 -0.0336879 ],[-0.08176647 -5.22371691],[  -5.56533828 -356.98078564],[ 0.01001108 -0.41895425]
12,0.012000000000000004,[-0.00061494 -0.0392686 ],[-0.08733181 -5.58069769],[  -5.29925378 -340.41787011],[ 0.01027186 -0.40018271]
13,0.013000000000000005,[-0.00070757 -0.04518971],[-0.09263106 -5.92111556],[  -5.04189061 -324.47569358],[ 0.01051984 -0.38217205]
14,0.014000000000000005,[-0.00080524 -0.0514353 ],[-0.09767295 -6.24559126],[  -4.79284156 -309.13121576],[ 0.01075544 -0.3648944 ]
15,0.015000000000000006,[-0.00090771 -0.05799003],[-0.10246579 -6.55472247],[  -4.55172739 -294.36236215],[ 0.01097905 -0.34832296]
16,0.016000000000000007,[-0.00101472 -0.06483911],[-0.10701752 -6.84908484],[  -4.31819594 -280.14798448],[ 0.01119103 -0.33243189]
17,0.017000000000000008,[-0.00112606 -0.07196834],[-0.11133572 -7.12923282],[  -4.09192095 -266.467821  ],[ 0.01139175 -0.31719631]
18,0.01800000000000001,[-0.00124149 -0.07936404],[-0.11542764 -7.39570064],[  -3.87260082 -253.30245686],[ 0.01158154 -0.30259224]
19,0.01900000000000001,[-0.00136079 -0.08701305],[-0.11930024 -7.6490031 ],[  -3.65995717 -240.63328501],[ 0.01176073 -0.28859658]
20,0.02000000000000001,[-0.00148375 -0.09490268],[-0.1229602  -7.88963638],[  -3.45373347 -228.44246789],[ 0.01192964 -0.27518703]
21,0.02100000000000001,[-0.00161016 -0.10302076],[-0.12641393 -8.11807885],[  -3.25369352 -216.7129001 ],[ 0.01208856 -0.26234213]
22,0.022000000000000013,[-0.00173983 -0.11135555],[-0.12966762 -8.33479175],[  -3.05961998 -205.42817223],[ 0.01223778 -0.25004116]
23,0.023000000000000013,[-0.00187256 -0.11989577],[-0.13272724 -8.54021992],[  -2.87131288 -194.57253602],[ 0.01237758 -0.23826411]
24,0.024000000000000014,[-0.00200816 -0.12863057],[-0.13559856 -8.73479246],[  -2.68858824 -184.1308708 ],[ 0.01250824 -0.22699172]
25,0.025000000000000015,[-0.00214644 -0.13754949],[-0.13828714 -8.91892333],[  -2.51127661 -174.08865148],[ 0.01263001 -0.21620536]
26,0.026000000000000016,[-0.00228724 -0.1466425 ],[-0.14079842 -9.09301198],[  -2.33922176 -164.4319179 ],[ 0.01274314 -0.20588707]
27,0.027000000000000017,[-0.00243038 -0.15589995],[-0.14313764 -9.2574439 ],[  -2.17227942 -155.14724582],[ 0.01284788 -0.19601951]
28,0.028000000000000018,[-0.00257569 -0.16531254],[-0.14530992 -9.41259115],[  -2.010316   -146.22171924],[ 0.01294448 -0.18658592]
29,0.02900000000000002,[-0.00272301 -0.17487135],[-0.14732024 -9.55881286],[  -1.85320751 -137.64290433],[ 0.01303315 -0.17757013]
30,0.03000000000000002,[-0.00287218 -0.18456781],[-0.14917344 -9.69645577],[  -1.70083847 -129.3988248 ],[ 0.01311414 -0.16895652]
31,0.03100000000000002,[-0.00302306 -0.19439366],[-0.15087428 -9.82585459],[  -1.55310089 -121.47793861],[ 0.01318766 -0.16072999]
32,0.03200000000000002,[-0.00317548 -0.20434099],[-0.15242738 -9.94733253],[  -1.40989335 -113.86911623],[ 0.01325392 -0.15287597]
33,0.03300000000000002,[-0.00332932 -0.21440219],[ -0.15383728 -10.06120165],[  -1.27112017 -106.56162007],[ 0.01331315 -0.14538038]
34,0.03400000000000002,[-0.00348443 -0.22456996],[ -0.1551084  -10.16776327],[ -1.13669064 -99.54508535],[ 0.01336555 -0.1382296 ]
35,0.035000000000000024,[-0.00364068 -0.23483727],[ -0.15624509 -10.26730835],[ -1.00651825 -92.80950214],[ 0.01341131 -0.13141049]
36,0.036000000000000025,[-0.00379793 -0.24519738],[ -0.15725161 -10.36011786],[ -0.88052013 -86.34519859],[ 0.01345065 -0.12491035]
37,0.037000000000000026,[-0.00395606 -0.25564385],[ -0.15813213 -10.44646305],[ -0.75861639 -80.14282527],[ 0.01348376 -0.1187169 ]
38,0.03800000000000003,[-0.00411495 -0.26617045],[ -0.15889074 -10.52660588],[ -0.64072969 -74.19334066],[ 0.01351083 -0.11281828]
39,0.03900000000000003,[-0.00427448 -0.27677125],[ -0.15953147 -10.60079922],[ -0.52678473 -68.4879975 ],[ 0.01353205 -0.10720303]
40,0.04000000000000003,[-0.00443454 -0.28744054],[ -0.16005826 -10.66928722],[ -0.41670784 -63.01833025],[ 0.01354761 -0.1018601 ]
41,0.04100000000000003,[-0.00459501 -0.29817285],[ -0.16047497 -10.73230555],[ -0.31042669 -57.77614332],[ 0.01355768 -0.09677877]
42,0.04200000000000003,[-0.0047558  -0.30896293],[ -0.16078539 -10.79008169],[ -0.20786993 -52.75350015],[ 0.01356246 -0.09194873]
43,0.04300000000000003,[-0.00491679 -0.31980576],[ -0.16099326 -10.84283519],[ -0.10896697 -47.94271309],[ 0.0135621 -0.08736  ]
44,0.04400000000000003,[-0.0050779  -0.33069654],[ -0.16110223 -10.89077791],[-1.36477743e-02 -4.33363340e+01],[ 0.01355679 -0.08300294]
45,0.04500000000000003,[-0.00523901 -0.34163065],[ -0.16111588 -10.93411424],[  0.07815736 -38.92714538],[ 0.0135467  -0.07886826]
46,0.046000000000000034,[-0.00540005 -0.3526037 ],[ -0.16103772 -10.97304138],[  0.16651791 -34.70815237],[ 0.01353199 -0.07494697]
47,0.047000000000000035,[-0.00556092 -0.36361145],[ -0.1608712  -11.00774954],[  0.25150323 -30.67257502],[ 0.01351283 -0.0712304 ]
48,0.048000000000000036,[-0.00572154 -0.37464987],[ -0.1606197  -11.03842211],[  0.33318265 -26.81384122],[ 0.01348937 -0.0677102 ]
49,0.04900000000000004,[-0.00588183 -0.3857151 ],[ -0.16028652 -11.06523595],[  0.41162554 -23.12558011],[ 0.01346178 -0.06437827]
50,0.05000000000000004,[-0.0060417  -0.39680346],[ -0.15987489 -11.08836153],[  0.4869013 -19.6016158],[ 0.01343021 -0.06122684]
51,0.05100000000000004,[-0.00620109 -0.40791143],[ -0.15938799 -11.10796315],[  0.55907944 -16.2359616 ],[ 0.0133948  -0.05824839]
52,0.05200000000000004,[-0.00635992 -0.41903563],[ -0.15882891 -11.12419911],[  0.62822951 -13.0228145 ],[ 0.01335571 -0.05543567]
53,0.05300000000000004,[-0.00651812 -0.43017285],[ -0.15820068 -11.13722193],[ 0.69442116 -9.95655001],[ 0.01331308 -0.0527817 ]
54,0.05400000000000004,[-0.00667562 -0.44132003],[ -0.15750626 -11.14717848],[ 0.75772401 -7.03171719],[ 0.01326705 -0.05027975]
55,0.05500000000000004,[-0.00683237 -0.45247424],[ -0.15674853 -11.15421019],[ 0.8182077 -4.2430341],[ 0.01321777 -0.04792333]
56,0.05600000000000004,[-0.0069883  -0.46363269],[ -0.15593033 -11.15845323],[ 0.87594179 -1.58538326],[ 0.01316536 -0.04570618]
