,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  7.64498547 518.29654284],[-0.26245723  0.60786113]
1,0.001,[7.64498547e-06 5.18296543e-04],[0.00764499 0.51829654],[  7.2826682 495.2285814],[-0.26264246  0.58103606]
2,0.002,[2.25726391e-05 1.53182167e-03],[0.01492765 1.01352512],[  6.93398469 473.02908945],[-0.26280984  0.55526364]
3,0.003,[4.44342775e-05 3.01837588e-03],[0.02186164 1.48655421],[  6.59838059 451.66577411],[-0.26296003  0.5305049 ]
4,0.004,[7.28942964e-05 4.95659587e-03],[0.02846002 1.93821999],[  6.27530329 431.10740517],[-0.26309365  0.5067223 ]
5,0.005,[0.00010763 0.00732592],[0.03473532 2.36932739],[  5.96420845 411.32383177],[-0.26321128  0.48387971]
6,0.006,[0.00014833 0.01010657],[0.04069953 2.78065122],[  5.66456503 392.28598663],[-0.2633135   0.46194236]
7,0.007,[0.00019469 0.01327951],[0.0463641  3.17293721],[  5.37585902 373.9658802 ],[-0.26340086  0.44087676]
8,0.008,[0.00024643 0.01682641],[0.05173995 3.54690309],[  5.09759629 356.33658684],[-0.26347386  0.42065069]
9,0.009000000000000001,[0.00030327 0.02072965],[0.05683755 3.90323968],[  4.82930445 339.37222467],[-0.263533    0.40123315]
10,0.010000000000000002,[0.00036494 0.02497227],[0.06166686 4.2426119 ],[  4.57053405 323.04793051],[-0.26357877  0.38259427]
11,0.011000000000000003,[0.00043117 0.02953793],[0.06623739 4.56565983],[  4.32085926 307.33983113],[-0.26361159  0.36470534]
12,0.012000000000000004,[0.00050173 0.03441093],[0.07055825 4.87299966],[  4.07987802 292.22501185],[-0.26363192  0.34753867]
13,0.013000000000000005,[0.00057637 0.03957615],[0.07463813 5.16522468],[  3.84721188 277.68148319],[-0.26364015  0.33106764]
14,0.014000000000000005,[0.00065486 0.04501906],[0.07848534 5.44290616],[  3.62250548 263.68814642],[-0.26363668  0.31526658]
15,0.015000000000000006,[0.00073696 0.05072565],[0.08210784 5.70659431],[  3.40542586 250.22475841],[-0.26362189  0.3001108 ]
16,0.016000000000000007,[0.00082248 0.05668247],[0.08551327 5.95681906],[  3.1956616  237.27189634],[-0.26359614  0.28557649]
17,0.017000000000000008,[0.00091119 0.06287656],[0.08870893 6.19409096],[  2.99292179 224.81092265],[-0.26355976  0.27164072]
18,0.01800000000000001,[0.00100289 0.06929546],[0.09170185 6.41890188],[  2.79693497 212.82395036],[-0.2635131   0.25828138]
19,0.01900000000000001,[0.00109739 0.07592719],[0.09449879 6.63172583],[  2.60744797 201.29380925],[-0.26345647  0.24547718]
20,0.02000000000000001,[0.00119449 0.08276021],[0.09710624 6.83301964],[  2.42422474 190.20401285],[-0.26339018  0.23320759]
21,0.02100000000000001,[0.00129402 0.08978343],[0.09953046 7.02322366],[  2.24704518 179.53872652],[-0.26331452  0.22145281]
22,0.022000000000000013,[0.0013958  0.09698619],[0.10177751 7.20276238],[  2.07570398 169.28273665],[-0.26322977  0.21019375]
23,0.023000000000000013,[0.00149965 0.10435824],[0.10385321 7.37204512],[  1.91000946 159.42142109],[-0.26313622  0.19941199]
24,0.024000000000000014,[0.00160542 0.11188971],[0.10576322 7.53146654],[  1.74978246 149.94072085],[-0.26303412  0.18908979]
25,0.025000000000000015,[0.00171293 0.11957111],[0.107513   7.68140726],[  1.59485531 140.82711304],[-0.26292375  0.17921   ]
26,0.026000000000000016,[0.00182204 0.12739335],[0.10910786 7.82223437],[  1.44507075 132.06758519],[-0.26280534  0.16975611]
27,0.027000000000000017,[0.00193259 0.13534765],[0.11055293 7.95430196],[  1.30028103 123.64961079],[-0.26267913  0.16071216]
