,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  7.02444812 427.0048596 ],[0.17437806 0.49466454]
1,0.001,[7.02444812e-06 4.27004860e-04],[0.00702445 0.42700486],[  6.75088919 409.62002097],[0.17396714 0.47445547]
2,0.002,[2.07997854e-05 1.26362974e-03],[0.01377534 0.83662488],[  6.48744475 392.87927044],[0.17356859 0.45503057]
3,0.003,[4.10625675e-05 2.49313389e-03],[0.02026278 1.22950415],[  6.23371346 376.75877881],[0.17318193 0.43636096]
4,0.004,[6.75590630e-05 4.09939682e-03],[0.0264965  1.60626293],[  5.9892974  361.23551307],[0.17280671 0.41841886]
5,0.005,[0.00010004 0.0060669 ],[0.03248579 1.96749844],[  5.75380535 346.28723705],[0.17244249 0.40117748]
6,0.006,[0.00013828 0.00838068],[0.0382396  2.31378568],[  5.52685542 331.89250624],[0.17208883 0.38461108]
7,0.007,[0.00018205 0.01102636],[0.04376645 2.64567819],[  5.30807697 318.03065784],[0.17174535 0.36869484]
8,0.008,[0.00023113 0.01399007],[0.04907453 2.96370884],[  5.09711213 304.68179699],[0.17141164 0.35340488]
9,0.009000000000000001,[0.0002853  0.01725846],[0.05417164 3.26839064],[  4.8936168 291.82678  ],[0.17108735 0.33871821]
10,0.010000000000000002,[0.00034436 0.02081868],[0.05906526 3.56021742],[  4.69726137 279.44719532],[0.17077212 0.3246127 ]
11,0.011000000000000003,[0.00040812 0.02465834],[0.06376252 3.83966462],[  4.50773105 267.52534273],[0.17046562 0.31106705]
12,0.012000000000000004,[0.0004764  0.02876553],[0.06827025 4.10718996],[  4.32472609 256.04421137],[0.17016751 0.29806075]
13,0.013000000000000005,[0.00054899 0.03312876],[0.07259498 4.36323417],[  4.14796169 244.98745685],[0.16987749 0.28557405]
14,0.014000000000000005,[0.00062573 0.03773699],[0.07674294 4.60822163],[  3.9771678  234.33937792],[0.16959528 0.27358794]
15,0.015000000000000006,[0.00070645 0.04257955],[0.08072011 4.84256101],[  3.81208883 224.08489287],[0.16932058 0.2620841 ]
16,0.016000000000000007,[0.00079099 0.04764619],[0.0845322 5.0666459],[  3.65248318 214.20951602],[0.16905314 0.25104489]
17,0.017000000000000008,[0.00087917 0.05292705],[0.08818468 5.28085541],[  3.49812278 204.69933431],[0.16879268 0.24045333]
18,0.01800000000000001,[0.00097085 0.0584126 ],[0.0916828  5.48555475],[  3.34879253 195.54098428],[0.16853898 0.23029306]
19,0.01900000000000001,[0.00106588 0.0640937 ],[0.09503159 5.68109573],[  3.20428971 186.72162946],[0.16829178 0.22054829]
20,0.02000000000000001,[0.00116412 0.06996152],[0.09823588 5.86781736],[  3.06442337 178.22893843],[0.16805086 0.21120385]
21,0.02100000000000001,[0.00126542 0.07600756],[0.10130031 6.0460463 ],[  2.92901373 170.0510633 ],[0.16781601 0.20224508]
