,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  7.41103219 476.79878224],[-0.038  0.556]
1,0.001,[7.41103219e-06 4.76798782e-04],[0.00741103 0.47679878],[  7.08651034 456.16147043],[-0.03837122  0.53200577]
2,0.002,[2.19085747e-05 1.40975903e-03],[0.01449754 0.93296025],[  6.77415399 436.29893748],[-0.03872676  0.50895179]
3,0.003,[4.31802713e-05 2.77901823e-03],[0.0212717  1.36925919],[  6.47347442 417.18242575],[-0.03906722  0.48680331]
4,0.004,[7.09254422e-05 4.56545984e-03],[0.02774517 1.78644162],[  6.18398593 398.78413278],[-0.03939313  0.46552685]
5,0.005,[0.00010485 0.00675069],[0.03392916 2.18522575],[  5.9052108  381.07721915],[-0.03970504  0.44509017]
6,0.006,[0.00014469 0.00931699],[0.03983437 2.56630297],[  5.636683  364.0358071],[-0.04000344  0.42546225]
7,0.007,[0.00019016 0.01224733],[0.04547105 2.93033877],[  5.37795113 347.63497179],[-0.04028884  0.40661323]
8,0.008,[0.00024101 0.0155253 ],[0.050849   3.27797375],[  5.12858047 331.85072666],[-0.04056168  0.38851434]
9,0.009000000000000001,[0.00029699 0.01913513],[0.05597758 3.60982447],[  4.88815446 316.6600041 ],[-0.04082241  0.37113793]
10,0.010000000000000002,[0.00035785 0.02306161],[0.06086574 3.92648448],[  4.65627562 302.04063263],[-0.04107145  0.35445734]
11,0.011000000000000003,[0.00042337 0.02729014],[0.06552201 4.22852511],[  4.43256606 287.97131131],[-0.04130922  0.33844695]
12,0.012000000000000004,[0.00049333 0.03180663],[0.06995458 4.51649642],[  4.2166676  274.43158225],[-0.04153609  0.32308205]
13,0.013000000000000005,[0.0005675  0.03659756],[0.07417125 4.790928  ],[  4.00824164 261.40180176],[-0.04175244  0.30833889]
14,0.014000000000000005,[0.00064568 0.04164989],[0.07817949 5.05232981],[  3.80696883 248.86311074],[-0.04195861  0.29419455]
15,0.015000000000000006,[0.00072767 0.04695108],[0.08198646 5.30119292],[  3.6125485  236.79740464],[-0.04215495  0.28062701]
16,0.016000000000000007,[0.00081327 0.05248907],[0.085599   5.53799032],[  3.42469803 225.18730332],[-0.04234177  0.26761503]
17,0.017000000000000008,[0.00090229 0.05825225],[0.0890237  5.76317762],[  3.24315204 214.01612123],[-0.0425194   0.25513813]
18,0.01800000000000001,[0.00099456 0.06422944],[0.09226686 5.97719375],[  3.06766159 203.26783796],[-0.04268811  0.24317663]
19,0.01900000000000001,[0.00108989 0.07040991],[0.09533452 6.18046158],[  2.89799331 192.92706941],[-0.04284821  0.23171151]
20,0.02000000000000001,[0.00118812 0.07678329],[0.09823251 6.37338865],[  2.73392847 182.97903975],[-0.04299996  0.22072447]
21,0.02100000000000001,[0.00128909 0.08333966],[0.10096644 6.55636769],[  2.57526209 173.40955421],[-0.04314363  0.21019786]
22,0.022000000000000013,[0.00139263 0.09006944],[0.1035417  6.72977725],[  2.42180202 164.20497284],[-0.04327948  0.20011468]
23,0.023000000000000013,[0.00149859 0.09696342],[0.1059635  6.89398222],[  2.27336806 155.35218515],[-0.04340773  0.19045851]
24,0.024000000000000014,[0.00160683 0.10401276],[0.10823687 7.0493344 ],[  2.12979107 146.83858594],[-0.04352865  0.18121354]
25,0.025000000000000015,[0.0017172  0.11120893],[0.11036666 7.19617299],[  1.99091217 138.652052  ],[-0.04364244  0.1723645 ]
26,0.026000000000000016,[0.00182956 0.11854375],[0.11235757 7.33482504],[  1.85658188 130.78091997],[-0.04374934  0.1638967 ]
27,0.027000000000000017,[0.00194377 0.12600936],[0.11421416 7.46560596],[  1.72665941 123.21396519],[-0.04384955  0.15579592]
28,0.028000000000000018,[0.00205971 0.13359818],[0.11594082 7.58881993],[  1.6010119 115.9403816],[-0.04394329  0.14804847]
29,0.02900000000000002,[0.00217725 0.14130294],[0.11754183 7.70476031],[  1.47951374 108.94976259],[-0.04403075  0.14064114]
30,0.03000000000000002,[0.00229627 0.14911665],[0.11902134 7.81371007],[  1.36204593 102.23208296],[-0.04411213  0.13356118]
31,0.03100000000000002,[0.00241666 0.15703259],[0.12038339 7.91594215],[ 1.24849549 95.77768167],[-0.04418763  0.12679629]
32,0.03200000000000002,[0.00253829 0.16504431],[0.12163188 8.01171984],[ 1.13875491 89.57724564],[-0.04425742  0.12033459]
33,0.03300000000000002,[0.00266106 0.17314561],[0.12277064 8.10129708],[ 1.03272163 83.62179436],[-0.04432168  0.11416462]
34,0.03400000000000002,[0.00278486 0.18133053],[0.12380336 8.18491888],[ 0.93029755 77.90266538],[-0.04438059  0.10827533]
35,0.035000000000000024,[0.0029096  0.18959335],[0.12473366 8.26282154],[ 0.83138862 72.41150061],[-0.04443432  0.10265605]
36,0.036000000000000025,[0.00303516 0.19792858],[0.12556504 8.33523304],[ 0.73590446 67.14023335],[-0.04448304  0.09729647]
37,0.037000000000000026,[0.00316146 0.20633096],[0.12630095 8.40237328],[ 0.64375795 62.08107612],[-0.04452691  0.09218665]
38,0.03800000000000003,[0.00328841 0.21479541],[0.12694471 8.46445435],[ 0.55486498 57.22650911],[-0.04456608  0.087317  ]
39,0.03900000000000003,[0.00341591 0.22331709],[0.12749957 8.52168086],[ 0.46914407 52.56926932],[-0.04460071  0.08267826]
40,0.04000000000000003,[0.00354388 0.23189134],[0.12796872 8.57425013],[ 0.38651619 48.10234032],[-0.04463094  0.0782615 ]
41,0.04100000000000003,[0.00367223 0.24051369],[0.12835523 8.62235247],[ 0.30690448 43.81894261],[-0.04465693  0.07405809]
42,0.04200000000000003,[0.00380089 0.24917987],[0.12866214 8.66617141],[ 0.23023407 39.71252441],[-0.04467882  0.07005972]
43,0.04300000000000003,[0.00392979 0.25788575],[0.12889237 8.70588394],[ 0.15643185 35.77675314],[-0.04469675  0.06625835]
44,0.04400000000000003,[0.00405883 0.26662741],[0.1290488  8.74166069],[ 0.08542638 32.0055072 ],[-0.04471085  0.06264625]
45,0.04500000000000003,[0.00418797 0.27540108],[0.12913423 8.7736662 ],[1.71477040e-02 2.83928683e+01],[-0.04472126  0.05921593]
46,0.046000000000000034,[0.00431712 0.28420314],[0.12915138 8.80205907],[-0.04847275 24.93311431],[-0.0447281  0.0559602]
47,0.047000000000000035,[0.00444622 0.29303013],[0.1291029  8.82699218],[-0.1115023 21.620712 ],[-0.0447315   0.05287209]
48,0.048000000000000036,[0.00457521 0.30187874],[0.1289914  8.84861289],[-0.17200705 18.45031091],[-0.04473159  0.04994491]
49,0.04900000000000004,[0.00470403 0.3107458 ],[0.12881939 8.8670632 ],[-0.230052   15.41673691],[-0.04472849  0.04717219]
50,0.05000000000000004,[0.00483262 0.31962828],[0.12858934 8.88247994],[-0.28570111 12.51498634],[-0.04472231  0.04454769]
51,0.05100000000000004,[0.00496093 0.32852328],[0.12830364 8.89499493],[-0.3390173   9.74022042],[-0.04471316  0.0420654 ]
52,0.05200000000000004,[0.00508889 0.33742801],[0.12796462 8.90473515],[-0.39006257  7.08775989],[-0.04470116  0.03971954]
53,0.05300000000000004,[0.00521647 0.34633984],[0.12757456 8.91182291],[-0.43889794  4.5530799 ],[-0.04468642  0.0375045 ]
54,0.05400000000000004,[0.0053436  0.35525621],[0.12713566 8.91637599],[-0.48558355  2.13180509],[-0.04466904  0.03541492]
55,0.05500000000000004,[0.00547025 0.36417472],[0.12665008 8.91850779],[-0.53017862 -0.18029499],[-0.04464913  0.0334456 ]
56,0.05600000000000004,[0.00559637 0.37309305],[0.1261199 8.9183275],[-0.5727415  -2.38731046],[-0.04462678  0.03159156]
57,0.057000000000000044,[0.00572192 0.38200899],[0.12554716 8.91594019],[-0.61332965 -4.49319533],[-0.04460209  0.02984796]
58,0.058000000000000045,[0.00584685 0.39092043],[0.12493383 8.91144699],[-0.65199966 -6.50177171],[-0.04457516  0.0282102 ]
59,0.059000000000000045,[0.00597113 0.39982538],[0.12428183 8.90494522],[-0.68880725 -8.41673369],[-0.04454608  0.02667378]
60,0.060000000000000046,[0.00609473 0.40872191],[0.12359302 8.89652849],[ -0.72380723 -10.2416513 ],[-0.04451494  0.02523443]
61,0.06100000000000005,[0.0062176 0.4176082],[0.12286922 8.88628683],[ -0.75705355 -11.97997411],[-0.04448183  0.023888  ]
62,0.06200000000000005,[0.00633971 0.4264825 ],[0.12211216 8.87430686],[ -0.78859925 -13.63503486],[-0.04444682  0.02263051]
63,0.06300000000000004,[0.00646103 0.43534317],[0.12132356 8.86067183],[ -0.81849647 -15.21005296],[-0.04441     0.02145813]
64,0.06400000000000004,[0.00658154 0.44418864],[0.12050507 8.84546177],[ -0.84679643 -16.70813776],[-0.04437146  0.02036718]
65,0.06500000000000004,[0.0067012  0.45301739],[0.11965827 8.82875364],[ -0.87354946 -18.13229191],[-0.04433127  0.01935409]
66,0.06600000000000004,[0.00681998 0.46182801],[0.11878472 8.81062134],[ -0.89880492 -19.48541445],[-0.0442895   0.01841547]
67,0.06700000000000005,[0.00693787 0.47061915],[0.11788592 8.79113593],[ -0.92261125 -20.77030395],[-0.04424622  0.01754803]
68,0.06800000000000005,[0.00705483 0.47938951],[0.11696331 8.77036562],[ -0.94501595 -21.98966142],[-0.04420151  0.01674862]
69,0.06900000000000005,[0.00717085 0.48813789],[0.11601829 8.74837596],[ -0.96606555 -23.14609333],[-0.04415543  0.0160142 ]
70,0.07000000000000005,[0.0072859  0.49686312],[0.11505222 8.72522987],[ -0.98580563 -24.24211432],[-0.04410805  0.01534186]
71,0.07100000000000005,[0.00739997 0.50556411],[0.11406642 8.70098776],[ -1.00428081 -25.28015008],[-0.04405944  0.0147288 ]
72,0.07200000000000005,[0.00751303 0.51423981],[0.11306214 8.67570761],[ -1.02153472 -26.26253998],[-0.04400964  0.01417233]
73,0.07300000000000005,[0.00762507 0.52288926],[0.1120406  8.64944507],[ -1.03761003 -27.19153969],[-0.04395873  0.01366985]
74,0.07400000000000005,[0.00773607 0.53151151],[0.11100299 8.62225353],[ -1.05254843 -28.06932376],[-0.04390677  0.0132189 ]
75,0.07500000000000005,[0.00784602 0.5401057 ],[0.10995044 8.5941842 ],[ -1.06639065 -28.89798815],[-0.04385379  0.01281707]
76,0.07600000000000005,[0.00795491 0.54867098],[0.10888405 8.56528621],[ -1.07917641 -29.67955259],[-0.04379987  0.01246209]
77,0.07700000000000005,[0.00806271 0.55720659],[0.10780488 8.53560666],[ -1.09094449 -30.41596304],[-0.04374505  0.01215175]
78,0.07800000000000006,[0.00816943 0.56571178],[0.10671393 8.5051907 ],[ -1.10173269 -31.10909396],[-0.04368937  0.01188394]
79,0.07900000000000006,[0.00827504 0.57418586],[0.1056122 8.4740816],[ -1.11157783 -31.76075057],[-0.0436329   0.01165664]
80,0.08000000000000006,[0.00837954 0.58262818],[0.10450062 8.44232085],[ -1.12051578 -32.37267111],[-0.04357567  0.0114679 ]
81,0.08100000000000006,[0.00848292 0.59103813],[0.10338011 8.40994818],[ -1.12858145 -32.94652894],[-0.04351773  0.01131587]
82,0.08200000000000006,[0.00858517 0.59941513],[0.10225152 8.37700165],[ -1.13580882 -33.48393466],[-0.04345913  0.01119874]
83,0.08300000000000006,[0.00868629 0.60775865],[0.10111572 8.34351772],[ -1.14223092 -33.98643819],[-0.04339989  0.01111481]
84,0.08400000000000006,[0.00878626 0.61606818],[0.09997349 8.30953128],[ -1.14787984 -34.45553071],[-0.04334007  0.01106243]
85,0.08500000000000006,[0.00888508 0.62434326],[0.09882561 8.27507575],[ -1.15278678 -34.89264666],[-0.0432797   0.01104003]
86,0.08600000000000006,[0.00898276 0.63258344],[0.09767282 8.2401831 ],[ -1.15698201 -35.29916559],[-0.04321882  0.01104609]
87,0.08700000000000006,[0.00907927 0.64078832],[0.09651584 8.20488394],[ -1.16049492 -35.67641406],[-0.04315746  0.01107916]
88,0.08800000000000006,[0.00917463 0.64895753],[0.09535534 8.16920752],[ -1.16335402 -36.02566738],[-0.04309565  0.01113786]
89,0.08900000000000007,[0.00926882 0.65709071],[0.09419199 8.13318186],[ -1.16558695 -36.34815142],[-0.04303344  0.01122086]
90,0.09000000000000007,[0.00936185 0.66518755],[0.0930264  8.09683371],[ -1.16722049 -36.64504427],[-0.04297085  0.01132688]
91,0.09100000000000007,[0.00945371 0.67324774],[0.09185918 8.06018866],[ -1.1682806  -36.91747791],[-0.0429079  0.0114547]
92,0.09200000000000007,[0.0095444  0.68127101],[0.0906909  8.02327118],[ -1.16879242 -37.16653982],[-0.04284463  0.01160316]
93,0.09300000000000007,[0.00963392 0.68925711],[0.08952211 7.98610464],[ -1.16878025 -37.39327458],[-0.04278107  0.01177113]
94,0.09400000000000007,[0.00972227 0.69720582],[0.08835333 7.94871137],[ -1.16826765 -37.59868532],[-0.04271725  0.01195755]
95,0.09500000000000007,[0.00980946 0.70511694],[0.08718506 7.91111268],[ -1.16727737 -37.78373526],[-0.04265318  0.01216139]
96,0.09600000000000007,[0.00989548 0.71299026],[0.08601778 7.87332895],[ -1.16583142 -37.94934912],[-0.04258889  0.01238167]
97,0.09700000000000007,[0.00998033 0.72082564],[0.08485195 7.8353796 ],[ -1.16395106 -38.0964145 ],[-0.0425244   0.01261744]
98,0.09800000000000007,[0.01006402 0.72862293],[0.083688   7.79728318],[ -1.16165684 -38.22578327],[-0.04245974  0.01286782]
99,0.09900000000000007,[0.01014654 0.73638198],[0.08252634 7.7590574 ],[ -1.1589686  -38.33827283],[-0.04239493  0.01313194]
100,0.10000000000000007,[0.01022791 0.7441027 ],[0.08136737 7.72071913],[ -1.15590548 -38.43466741],[-0.04232998  0.01340898]
101,0.10100000000000008,[0.01030812 0.75178499],[0.08021147 7.68228446],[ -1.15248598 -38.51571929],[-0.04226492  0.01369816]
102,0.10200000000000008,[0.01038718 0.75942876],[0.07905898 7.64376874],[ -1.14872791 -38.58214999],[-0.04219977  0.01399872]
103,0.10300000000000008,[0.01046509 0.76703394],[0.07791025 7.60518659],[ -1.14464847 -38.63465143],[-0.04213453  0.01430995]
104,0.10400000000000008,[0.01054186 0.7746005 ],[0.07676561 7.56655194],[ -1.14026423 -38.67388703],[-0.04206924  0.01463117]
105,0.10500000000000008,[0.01061748 0.78212837],[0.07562534 7.52787805],[ -1.13559115 -38.70049281],[-0.0420039   0.01496171]
106,0.10600000000000008,[0.01069197 0.78961755],[0.07448975 7.48917756],[ -1.13064462 -38.71507841],[-0.04193852  0.01530094]
107,0.10700000000000008,[0.01076533 0.79706801],[0.07335911 7.45046248],[ -1.12543946 -38.71822814],[-0.04187313  0.01564828]
