,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[ -13.41292374 -797.75957599],[-0.48146663 -0.92172314]
1,0.001,[-1.34129237e-05 -7.97759576e-04],[-0.01341292 -0.79775958],[ -12.87173028 -763.41560167],[-0.48024272 -0.88180263]
2,0.002,[-3.96975778e-05 -2.35893475e-03],[-0.02628465 -1.56117518],[ -12.35063777 -730.35602366],[-0.47904326 -0.84344215]
3,0.003,[-7.83328696e-05 -4.65046595e-03],[-0.03863529 -2.2915312 ],[ -11.8487107  -698.53221757],[-0.4778673 -0.8065841]
4,0.004,[-0.00012882 -0.00764053],[-0.050484   -2.99006342],[ -11.36497786 -667.89687382],[-0.47671393 -0.77117306]
5,0.005,[-0.00019067 -0.01129849],[-0.06184898 -3.65796029],[ -10.89845706 -638.40415116],[-0.47558229 -0.73715572]
6,0.006,[-0.00026341 -0.01559485],[-0.07274744 -4.29636444],[ -10.44817462 -610.00978345],[-0.47447157 -0.70448085]
7,0.007,[-0.00034661 -0.02050123],[-0.08319561 -4.90637423],[ -10.01318066 -582.67114822],[-0.47338101 -0.67309922]
8,0.008,[-0.00043982 -0.02599027],[-0.09320879 -5.48904538],[  -9.59256064 -556.34730392],[-0.47230988 -0.6429635 ]
9,0.009000000000000001,[-0.00054262 -0.03203567],[-0.10280135 -6.04539268],[  -9.18544389 -530.99900197],[-0.47125751 -0.61402822]
10,0.010000000000000002,[-0.00065461 -0.03861206],[-0.1119868  -6.57639168],[  -8.79100975 -506.58867854],[-0.47022326 -0.58624968]
11,0.011000000000000003,[-0.00077538 -0.04569504],[-0.12077781 -7.08298036],[  -8.40849149 -483.08043031],[-0.46920655 -0.55958586]
12,0.012000000000000004,[-0.00090457 -0.0532611 ],[-0.1291863  -7.56606079],[  -8.03717864 -460.43997756],[-0.46820681 -0.53399635]
13,0.013000000000000005,[-0.00104179 -0.0612876 ],[-0.13722348 -8.02650077],[  -7.67641794 -438.63461758],[-0.46722353 -0.5094423 ]
14,0.014000000000000005,[-0.00118669 -0.06975274],[-0.1448999  -8.46513539],[  -7.32561315 -417.63317082],[-0.46625621 -0.48588631]
15,0.015000000000000006,[-0.00133892 -0.0786355 ],[-0.15222551 -8.88276856],[  -6.98422395 -397.40592156],[-0.4653044  -0.46329238]
16,0.016000000000000007,[-0.00149813 -0.08791568],[-0.15920973 -9.28017448],[  -6.65176423 -377.92455496],[-0.46436765 -0.44162586]
17,0.017000000000000008,[-0.00166399 -0.09757378],[-0.1658615  -9.65809903],[  -6.32779973 -359.16209169],[-0.46344555 -0.42085334]
18,0.01800000000000001,[-0.00183618 -0.10759104],[ -0.1721893  -10.01726112],[  -6.01194538 -341.09282123],[-0.46253773 -0.40094263]
19,0.01900000000000001,[-0.00201438 -0.11794939],[ -0.17820124 -10.35835395],[  -5.70386224 -323.69223488],[-0.46164379 -0.3818627 ]
20,0.02000000000000001,[-0.00219829 -0.12863144],[ -0.1839051  -10.68204618],[  -5.40325434 -306.93695905],[-0.46076339 -0.36358357]
21,0.02100000000000001,[-0.00238759 -0.13962042],[ -0.18930836 -10.98898314],[  -5.10986531 -290.80468958],[-0.45989618 -0.34607634]
22,0.022000000000000013,[-0.00258201 -0.15090021],[ -0.19441822 -11.27978783],[  -4.82347502 -275.27412748],[-0.45904184 -0.3293131 ]
23,0.023000000000000013,[-0.00278125 -0.16245527],[ -0.1992417  -11.55506196],[  -4.54389616 -260.32491659],[-0.45820003 -0.31326685]
24,0.024000000000000014,[-0.00298504 -0.17427066],[ -0.20378559 -11.81538687],[  -4.27097089 -245.93758339],[-0.45737046 -0.29791152]
25,0.025000000000000015,[-0.0031931  -0.18633198],[ -0.20805657 -12.06132446],[  -4.00456757 -232.09347933],[-0.45655282 -0.28322189]
26,0.026000000000000016,[-0.00340516 -0.1986254 ],[ -0.21206113 -12.29341794],[  -3.74457758 -218.77472569],[-0.45574681 -0.26917358]
27,0.027000000000000017,[-0.00362096 -0.21113759],[ -0.21580571 -12.51219266],[  -3.49091229 -205.96416138],[-0.45495213 -0.25574298]
28,0.028000000000000018,[-0.00384026 -0.22385575],[ -0.21929662 -12.71815682],[  -3.24350017 -193.64529353],[-0.4541685  -0.24290724]
29,0.02900000000000002,[-0.0040628  -0.23676755],[ -0.22254012 -12.91180212],[  -3.00228404 -181.80225111],[-0.45339563 -0.23064425]
30,0.03000000000000002,[-0.00428834 -0.24986116],[ -0.22554241 -13.09360437],[  -2.76721853 -170.41974156],[-0.45263323 -0.21893257]
31,0.03100000000000002,[-0.00451665 -0.26312518],[ -0.22830963 -13.26402411],[  -2.53826773 -159.48301041],[-0.45188103 -0.20775147]
32,0.03200000000000002,[-0.0047475  -0.27654869],[ -0.23084789 -13.42350712],[  -2.315403  -148.9778039],[-0.45113874 -0.19708085]
33,0.03300000000000002,[-0.00498066 -0.29012117],[ -0.2331633  -13.57248492],[  -2.09860095 -138.89033454],[-0.45040608 -0.18690121]
34,0.03400000000000002,[-0.00521592 -0.30383255],[ -0.2352619  -13.71137526],[  -1.88784165 -129.20724957],[-0.44968277 -0.17719371]
35,0.035000000000000024,[-0.00545307 -0.31767313],[ -0.23714974 -13.84058251],[  -1.68310703 -119.91560218],[-0.44896854 -0.16794006]
36,0.036000000000000025,[-0.00569191 -0.33163363],[ -0.23883285 -13.96049811],[  -1.4843794  -111.00282541],[-0.44826309 -0.15912254]
37,0.037000000000000026,[-0.00593222 -0.34570513],[ -0.24031723 -14.07150094],[  -1.29164022 -102.45670868],[-0.44756616 -0.150724  ]
38,0.03800000000000003,[-0.00617383 -0.35987909],[ -0.24160887 -14.17395764],[ -1.10486898 -94.26537673],[-0.44687746 -0.14272781]
39,0.03900000000000003,[-0.00641655 -0.37414731],[ -0.24271373 -14.26822302],[ -0.92404231 -86.41727084],[-0.44619672 -0.13511787]
40,0.04000000000000003,[-0.00666019 -0.38850195],[ -0.24363778 -14.35464029],[ -0.74913314 -78.90113222],[-0.44552366 -0.12787859]
41,0.04100000000000003,[-0.00690457 -0.40293549],[ -0.24438691 -14.43354142],[ -0.58011011 -71.70598749],[-0.444858   -0.12099488]
42,0.04200000000000003,[-0.00714954 -0.41744074],[ -0.24496702 -14.50524741],[ -0.41693705 -64.82113589],[-0.44419946 -0.11445213]
43,0.04300000000000003,[-0.00739492 -0.43201081],[ -0.24538396 -14.57006855],[ -0.25957262 -58.23613824],[-0.44354778 -0.10823621]
44,0.04400000000000003,[-0.00764057 -0.44663911],[ -0.24564353 -14.62830469],[ -0.10797002 -51.94080752],[-0.44290267 -0.10233343]
45,0.04500000000000003,[-0.00788632 -0.46131936],[ -0.2457515  -14.68024549],[ 3.79231644e-02 -4.59252007e+01],[-0.44226387 -0.09673057]
46,0.046000000000000034,[-0.00813203 -0.47604553],[ -0.24571358 -14.72617069],[  0.17816501 -40.17961187],[-0.4416311  -0.09141486]
47,0.047000000000000035,[-0.00837757 -0.49081188],[ -0.24553541 -14.76635031],[  0.31281925 -34.69456656],[-0.44100411 -0.08637395]
48,0.048000000000000036,[-0.00862279 -0.50561292],[ -0.24522259 -14.80104487],[  0.4419552  -29.46081682],[-0.44038261 -0.08159589]
49,0.04900000000000004,[-0.00886757 -0.52044343],[ -0.24478064 -14.83050569],[  0.56564758 -24.46933722],[-0.43976637 -0.07706919]
50,0.05000000000000004,[-0.00911179 -0.5352984 ],[ -0.24421499 -14.85497503],[  0.68397632 -19.7113216 ],[-0.4391551  -0.07278272]
51,0.05100000000000004,[-0.00935532 -0.55017309],[ -0.24353101 -14.87468635],[  0.7970263  -15.17818025],[-0.43854857 -0.06872576]
52,0.05200000000000004,[-0.00959805 -0.56506296],[ -0.24273399 -14.88986453],[  0.90488706 -10.86153768],[-0.43794651 -0.06488798]
53,0.05300000000000004,[-0.00983988 -0.57996368],[ -0.2418291  -14.90072607],[ 1.00765247 -6.75323068],[-0.43734869 -0.06125942]
54,0.05400000000000004,[-0.0100807  -0.59487116],[ -0.24082145 -14.9074793 ],[ 1.10542038 -2.84530665],[-0.43675486 -0.05783048]
55,0.05500000000000004,[-0.01032042 -0.60978149],[ -0.23971603 -14.9103246 ],[1.19829227 0.86997782],[-0.43616478 -0.05459194]
56,0.05600000000000004,[-0.01055893 -0.62469094],[ -0.23851773 -14.90945463],[1.28637286 4.40015833],[-0.43557821 -0.05153489]
57,0.057000000000000044,[-0.01079617 -0.63959599],[ -0.23723136 -14.90505447],[1.36976973 7.75256394],[-0.43499493 -0.0486508 ]
58,0.058000000000000045,[-0.01103203 -0.6544933 ],[ -0.23586159 -14.8973019 ],[ 1.44859293 10.93431849],[-0.43441471 -0.04593145]
59,0.059000000000000045,[-0.01126644 -0.66937966],[ -0.234413   -14.88636758],[ 1.5229546  13.95234192],[-0.43383734 -0.04336894]
60,0.060000000000000046,[-0.01149933 -0.68425208],[ -0.23289004 -14.87241524],[ 1.59296859 16.81335172],[-0.43326259 -0.04095569]
61,0.06100000000000005,[-0.01173063 -0.69910768],[ -0.23129708 -14.85560189],[ 1.65875012 19.5238645 ],[-0.43269026 -0.03868443]
62,0.06200000000000005,[-0.01196027 -0.71394376],[ -0.22963833 -14.83607803],[ 1.72041538 22.09019766],[-0.43212016 -0.03654817]
63,0.06300000000000004,[-0.01218818 -0.72875775],[ -0.22791791 -14.81398783],[ 1.77808122 24.51847132],[-0.43155207 -0.03454022]
64,0.06400000000000004,[-0.01241432 -0.74354722],[ -0.22613983 -14.78946936],[ 1.83186481 26.81461031],[-0.4309858  -0.03265417]
65,0.06500000000000004,[-0.01263863 -0.75830987],[ -0.22430796 -14.76265475],[ 1.88188335 28.98434646],[-0.43042118 -0.03088387]
66,0.06600000000000004,[-0.01286106 -0.77304354],[ -0.22242608 -14.7336704 ],[ 1.92825374 31.033221  ],[-0.42985801 -0.02922343]
67,0.06700000000000005,[-0.01308156 -0.78774618],[ -0.22049783 -14.70263718],[ 1.97109236 32.9665872 ],[-0.42929612 -0.02766723]
68,0.06800000000000005,[-0.01330008 -0.80241585],[ -0.21852674 -14.66967059],[ 2.01051478 34.78961319],[-0.42873534 -0.02620988]
69,0.06900000000000005,[-0.0135166  -0.81705073],[ -0.21651622 -14.63488098],[ 2.04663555 36.50728495],[-0.42817551 -0.02484622]
70,0.07000000000000005,[-0.01373107 -0.8316491 ],[ -0.21446958 -14.59837369],[ 2.07956797 38.12440948],[-0.42761646 -0.02357134]
71,0.07100000000000005,[-0.01394346 -0.84620935],[ -0.21239002 -14.56024928],[ 2.1094239  39.64561812],[-0.42705804 -0.02238054]
72,0.07200000000000005,[-0.01415374 -0.86072996],[ -0.21028059 -14.52060367],[ 2.13631361 41.07537007],[-0.42650011 -0.02126932]
73,0.07300000000000005,[-0.01436188 -0.87520949],[ -0.20814428 -14.4795283 ],[ 2.16034557 42.41795598],[-0.42594251 -0.02023339]
74,0.07400000000000005,[-0.01456787 -0.8896466 ],[ -0.20598393 -14.43711034],[ 2.18162639 43.67750172],[-0.42538511 -0.01926868]
75,0.07500000000000005,[-0.01477167 -0.90404003],[ -0.20380231 -14.39343284],[ 2.20026061 44.85797221],[-0.42482777 -0.01837129]
76,0.07600000000000005,[-0.01497327 -0.9183886 ],[ -0.20160205 -14.34857487],[ 2.21635066 45.96317539],[-0.42427037 -0.01753749]
77,0.07700000000000005,[-0.01517266 -0.93269122],[ -0.1993857  -14.30261169],[ 2.22999677 46.99676621],[-0.42371277 -0.01676375]
78,0.07800000000000006,[-0.01536981 -0.94694683],[ -0.1971557  -14.25561492],[ 2.24129684 47.96225077],[-0.42315487 -0.0160467 ]
79,0.07900000000000006,[-0.01556473 -0.96115448],[ -0.1949144  -14.20765267],[ 2.25034645 48.86299041],[-0.42259655 -0.01538313]
80,0.08000000000000006,[-0.01575739 -0.97531327],[ -0.19266406 -14.15878968],[ 2.25723875 49.70220591],[-0.4220377  -0.01476998]
81,0.08100000000000006,[-0.0159478  -0.98942236],[ -0.19040682 -14.10908748],[ 2.26206448 50.48298165],[-0.42147821 -0.01420434]
82,0.08200000000000006,[-0.01613594 -1.00348096],[ -0.18814475 -14.0586045 ],[ 2.26491189 51.20826981],[-0.42091797 -0.01368346]
83,0.08300000000000006,[-0.01632182 -1.01748836],[ -0.18587984 -14.00739623],[ 2.26586677 51.88089461],[-0.4203569  -0.01320471]
84,0.08400000000000006,[-0.01650544 -1.03144388],[ -0.18361397 -13.95551533],[ 2.26501244 52.50355641],[-0.41979491 -0.01276559]
85,0.08500000000000006,[-0.01668679 -1.04534689],[ -0.18134896 -13.90301178],[ 2.26242971 53.07883589],[-0.41923189 -0.01236373]
86,0.08600000000000006,[-0.01686587 -1.05919682],[ -0.17908653 -13.84993294],[ 2.25819696 53.60919817],[-0.41866777 -0.01199687]
87,0.08700000000000006,[-0.0170427  -1.07299314],[ -0.17682833 -13.79632374],[ 2.2523901  54.09699684],[-0.41810246 -0.01166289]
88,0.08800000000000006,[-0.01721728 -1.08673537],[ -0.17457594 -13.74222674],[ 2.24508261 54.544478  ],[-0.4175359  -0.01135975]
89,0.08900000000000007,[-0.01738961 -1.10042305],[ -0.17233086 -13.68768227],[ 2.23634558 54.95378416],[-0.41696799 -0.01108553]
90,0.09000000000000007,[-0.0175597  -1.11405578],[ -0.17009452 -13.63272848],[ 2.22624775 55.32695816],[-0.41639868 -0.01083841]
91,0.09100000000000007,[-0.01772757 -1.12763318],[ -0.16786827 -13.57740152],[ 2.21485553 55.66594694],[-0.4158279  -0.01061665]
