,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  5.54115979 328.96753937],[0.204 0.38 ]
1,0.001,[5.54115979e-06 3.28967539e-04],[0.00554116 0.32896754],[  5.31326661 314.47708251],[0.20372235 0.36315226]
2,0.002,[1.63955862e-05 9.72412161e-04],[0.01085443 0.64344462],[  5.09394935 300.53232169],[0.20345549 0.34696613]
3,0.003,[3.23439619e-05 1.91638910e-03],[0.01594838 0.94397694],[  4.88287919 287.11310891],[0.203199   0.33141711]
4,0.004,[5.31752169e-05 3.14747916e-03],[0.02083125 1.23109005],[  4.67973454 274.20000122],[0.20295251 0.3164816 ]
5,0.005,[7.86862063e-05 4.65276921e-03],[0.02551099 1.50529005],[  4.48420245 261.77424921],[0.20271563 0.3021369 ]
6,0.006,[0.00010868 0.00641983],[0.02999519 1.7670643 ],[  4.29597962 249.81778299],[0.202488  0.2883611]
7,0.007,[0.00014297 0.00843672],[0.03429117 2.01688209],[  4.11477317 238.31319609],[0.20226928 0.27513315]
8,0.008,[0.00018138 0.01069191],[0.03840594 2.25519528],[  3.94030107 227.24372785],[0.20205913 0.26243275]
9,0.009000000000000001,[0.00022372 0.01317435],[0.04234625 2.48243901],[  3.7722925  216.59324476],[0.20185723 0.25024035]
10,0.010000000000000002,[0.00026984 0.01587338],[0.04611854 2.69903225],[  3.61048789 206.34622098],[0.20166328 0.23853714]
11,0.011000000000000003,[0.00031957 0.01877876],[0.04972903 2.90537848],[  3.4546389 196.4877184],[0.20147698 0.22730499]
12,0.012000000000000004,[0.00037276 0.02188063],[0.05318367 3.10186619],[  3.3045083  187.00336649],[0.20129806 0.21652646]
13,0.013000000000000005,[0.00042924 0.0251695 ],[0.05648817 3.28886956],[  3.15986973 177.87934205],[0.20112623 0.20618472]
14,0.014000000000000005,[0.00048889 0.02863625],[0.05964804 3.4667489 ],[  3.02050741 169.10234918],[0.20096124 0.19626359]
15,0.015000000000000006,[0.00055156 0.0322721 ],[0.06266855 3.63585125],[  2.88621577 160.65959941],[0.20080285 0.18674747]
16,0.016000000000000007,[0.00061712 0.03606861],[0.06555477 3.79651085],[  2.75679909 152.53879221],[0.2006508  0.17762134]
17,0.017000000000000008,[0.00068543 0.04001766],[0.06831157 3.94904964],[  2.6320711  144.72809597],[0.20050487 0.16887073]
18,0.01800000000000001,[0.00075637 0.04411143],[0.07094364 4.09377774],[  2.51185455 137.21612942],[0.20036484 0.16048169]
19,0.01900000000000001,[0.00082983 0.04834243],[0.07345549 4.23099387],[  2.39598073 129.99194363],[0.20023049 0.15244079]
20,0.02000000000000001,[0.00090568 0.05270341],[0.07585147 4.36098581],[  2.28428912 123.0450046 ],[0.20010162 0.14473508]
