,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  4.62209347 272.88394757],[0.183 0.315]
1,0.001,[4.62209347e-06 2.72883948e-04],[0.00462209 0.27288395],[  4.43547019 261.01810288],[0.18276839 0.30120419]
2,0.002,[1.36796571e-05 8.06785998e-04],[0.00905756 0.53390205],[  4.25585739 249.59823773],[0.18254558 0.28794941]
3,0.003,[2.69930782e-05 1.59028629e-03],[0.01331342 0.78350029],[  4.08298974 238.60791703],[0.18233123 0.27521564]
4,0.004,[4.43894889e-05 2.61239449e-03],[0.01739641 1.02210821],[  3.91660885 228.03128823],[0.18212504 0.2629836 ]
5,0.005,[6.57025086e-05 3.86253398e-03],[0.02131302 1.25013949],[  3.75646394 217.85306813],[0.18192668 0.25123471]
6,0.006,[9.07719921e-05 5.33052655e-03],[0.02506948 1.46799256],[  3.60231233 208.05852851],[0.18173586 0.23995111]
7,0.007,[0.00011944 0.00700658],[0.0286718  1.67605109],[  3.45391977 198.63348084],[0.18155231 0.22911555]
8,0.008,[0.00015157 0.00888126],[0.03212572 1.87468457],[  3.31106063 189.56426032],[0.18137574 0.21871146]
9,0.009000000000000001,[0.00018701 0.01094551],[0.03543678 2.06424883],[  3.17351796 180.83770965],[0.1812059  0.20872286]
10,0.010000000000000002,[0.00022562 0.0131906 ],[0.03861029 2.24508654],[  3.04108348 172.44116241],[0.18104252 0.19913434]
11,0.011000000000000003,[0.00026727 0.01560813],[0.04165138 2.4175277 ],[  2.91355747 164.36242651],[0.18088538 0.18993111]
12,0.012000000000000004,[0.00031183 0.01819002],[0.04456494 2.58189013],[  2.79074862 156.58976762],[0.18073423 0.18109887]
13,0.013000000000000005,[0.00035919 0.0209285 ],[0.04735568 2.7384799 ],[  2.67247384 149.1118928 ],[0.18058886 0.17262389]
14,0.014000000000000005,[0.00040922 0.02381609],[0.05002816 2.88759179],[  2.558558   141.91793438],[0.18044904 0.16449291]
15,0.015000000000000006,[0.0004618 0.0268456],[0.05258672 3.02950972],[  2.4488337  134.99743414],[0.18031458 0.15669319]
16,0.016000000000000007,[0.00051684 0.0300101 ],[0.05503555 3.16450716],[  2.34314095 128.34032781],[0.18018527 0.14921243]
17,0.017000000000000008,[0.00057422 0.03330295],[0.05737869 3.29284749],[  2.24132689 121.93693009],[0.18006092 0.14203879]
18,0.01800000000000001,[0.00063384 0.03671774],[0.05962002 3.41478442],[  2.14324551 115.77792   ],[0.17994136 0.13516087]
19,0.01900000000000001,[0.0006956 0.0402483],[0.06176326 3.53056234],[  2.04875733 109.85432672],[0.17982639 0.12856769]
20,0.02000000000000001,[0.00075941 0.04388871],[0.06381202 3.64041666],[  1.95772907 104.1575159 ],[0.17971585 0.12224865]
21,0.02100000000000001,[0.00082518 0.04763329],[0.06576975 3.74457418],[ 1.87003341 98.67917645],[0.17960958 0.11619355]
22,0.022000000000000013,[0.00089282 0.05147654],[0.06763978 3.84325336],[ 1.78554864 93.4113078 ],[0.17950743 0.11039258]
23,0.023000000000000013,[0.00096225 0.05541321],[0.06942533 3.93666466],[ 1.70415841 88.34620766],[0.17940923 0.10483625]
24,0.024000000000000014,[0.00103338 0.05943822],[0.07112949 4.02501087],[ 1.62575145 83.47646019],[0.17931484 0.09951545]
25,0.025000000000000015,[0.00110613 0.06354671],[0.07275524 4.10848733],[ 1.55022129 78.79492473],[0.17922412 0.09442137]
26,0.026000000000000016,[0.00118044 0.06773399],[0.07430546 4.18728226],[ 1.47746602 74.29472488],[0.17913693 0.08954556]
27,0.027000000000000017,[0.00125622 0.07199556],[0.07578293 4.26157698],[ 1.40738803 69.96923814],[0.17905315 0.08487983]
28,0.028000000000000018,[0.00133341 0.07632711],[0.07719032 4.33154622],[ 1.3398938  65.81208584],[0.17897264 0.08041632]
29,0.02900000000000002,[0.00141194 0.08072447],[0.07853021 4.3973583 ],[ 1.27489367 61.81712366],[0.17889528 0.07614744]
30,0.03000000000000002,[0.00149175 0.08518364],[0.0798051  4.45917543],[ 1.21230163 57.97843236],[0.17882096 0.07206589]
31,0.03100000000000002,[0.00157276 0.0897008 ],[0.08101741 4.51715386],[ 1.15203513 54.2903091 ],[0.17874956 0.06816461]
32,0.03200000000000002,[0.00165493 0.09427224],[0.08216944 4.57144417],[ 1.09401486 50.74725894],[0.17868097 0.06443682]
33,0.03300000000000002,[0.0017382  0.09889443],[0.08326346 4.62219143],[ 1.03816465 47.34398685],[0.17861508 0.06087597]
34,0.03400000000000002,[0.0018225  0.10356397],[0.08430162 4.66953542],[ 0.98441122 44.07539002],[0.17855179 0.05747575]
35,0.035000000000000024,[0.00190778 0.10827758],[0.08528603 4.71361081],[ 0.93268409 40.93655042],[0.17849101 0.05423009]
36,0.036000000000000025,[0.001994   0.11303213],[0.08621872 4.75454736],[ 0.8829154  37.92272782],[0.17843263 0.05113312]
37,0.037000000000000026,[0.0020811 0.1178246],[0.08710163 4.79247008],[ 0.83503979 35.02935297],[0.17837656 0.0481792 ]
38,0.03800000000000003,[0.00216904 0.1226521 ],[0.08793667 4.82749944],[ 0.78899427 32.2520212 ],[0.17832271 0.04536288]
39,0.03900000000000003,[0.00225777 0.12751185],[0.08872566 4.85975146],[ 0.74471809 29.58648616],[0.178271   0.04267891]
40,0.04000000000000003,[0.00234724 0.13240119],[0.08947038 4.88933794],[ 0.70215266 27.02865394],[0.17822134 0.04012224]
41,0.04100000000000003,[0.00243741 0.13731755],[0.09017254 4.9163666 ],[ 0.66124141 24.57457736],[0.17817365 0.037688  ]
42,0.04200000000000003,[0.00252824 0.14225849],[0.09083378 4.94094118],[ 0.6219297  22.22045055],[0.17812785 0.03537148]
43,0.04300000000000003,[0.0026197  0.14722166],[0.09145571 4.96316163],[ 0.58416478 19.96260372],[0.17808387 0.03316817]
44,0.04400000000000003,[0.00271174 0.15220478],[0.09203987 4.98312423],[ 0.54789562 17.79749817],[0.17804163 0.03107369]
45,0.04500000000000003,[0.00280433 0.1572057 ],[0.09258777 5.00092173],[ 0.5130729  15.72172147],[0.17800106 0.02908386]
46,0.046000000000000034,[0.00289743 0.16222235],[0.09310084 5.01664345],[ 0.47964891 13.7319829 ],[0.17796209 0.0271946 ]
47,0.047000000000000035,[0.00299101 0.16725272],[0.09358049 5.03037543],[ 0.44757749 11.82510902],[0.17792466 0.02540203]
48,0.048000000000000036,[0.00308504 0.17229492],[0.09402807 5.04220054],[0.41681394 9.99803942],[0.1778887  0.02370237]
49,0.04900000000000004,[0.00317948 0.17734712],[0.09444488 5.05219858],[0.38731501 8.24782266],[0.17785414 0.02209201]
50,0.05000000000000004,[0.00327431 0.18240757],[0.0948322 5.0604464],[0.35903879 6.57161239],[0.17782094 0.02056745]
51,0.05100000000000004,[0.0033695  0.18747458],[0.09519123 5.06701802],[0.3319447  4.96666357],[0.17778902 0.01912532]
52,0.05200000000000004,[0.00346503 0.19254657],[0.09552318 5.07198468],[0.3059934  3.43032886],[0.17775834 0.01776239]
53,0.05300000000000004,[0.00356086 0.19762198],[0.09582917 5.07541501],[0.28114679 1.96005516],[0.17772884 0.01647553]
54,0.05400000000000004,[0.00365697 0.20269936],[0.09611032 5.07737506],[0.25736792 0.55338031],[0.17770046 0.01526173]
55,0.05500000000000004,[0.00375334 0.20777729],[0.09636769 5.07792844],[ 0.23462099 -0.79207019],[0.17767316 0.0141181 ]
56,0.05600000000000004,[0.00384994 0.21285442],[0.09660231 5.07713637],[ 0.21287129 -2.07858621],[0.17764688 0.01304184]
57,0.057000000000000044,[0.00394675 0.21792948],[0.09681518 5.07505779],[ 0.19208514 -3.30837598],[0.17762159 0.01203026]
58,0.058000000000000045,[0.00404376 0.22300123],[0.09700726 5.07174941],[ 0.17222992 -4.48356896],[0.17759722 0.01108077]
59,0.059000000000000045,[0.00414094 0.2280685 ],[0.09717949 5.06726584],[ 0.15327398 -5.60621858],[0.17757374 0.01019088]
60,0.060000000000000046,[0.00423827 0.23313016],[0.09733277 5.06165962],[ 0.13518661 -6.67830492],[0.17755111 0.00935818]
61,0.06100000000000005,[0.00433574 0.23818514],[0.09746795 5.05498132],[ 0.11793805 -7.70173724],[0.17752928 0.00858037]
62,0.06200000000000005,[0.00443333 0.24323242],[0.09758589 5.04727958],[ 0.10149944 -8.67835647],[0.17750821 0.0078552 ]
63,0.06300000000000004,[0.00453101 0.24827102],[0.09768739 5.03860123],[ 0.08584278 -9.6099376 ],[0.17748787 0.00718055]
64,0.06400000000000004,[0.00462879 0.25330001],[0.09777324 5.02899129],[  0.07094092 -10.49819192],[0.17746821 0.00655434]
65,0.06500000000000004,[0.00472663 0.2583185 ],[0.09784418 5.0184931 ],[  0.05676754 -11.34476931],[0.17744921 0.00597458]
66,0.06600000000000004,[0.00482453 0.26332565],[0.09790094 5.00714833],[  0.04329711 -12.15126032],[0.17743081 0.00543936]
67,0.06700000000000005,[0.00492248 0.26832065],[0.09794424 4.99499707],[  0.03050487 -12.91919823],[0.177413   0.00494683]
68,0.06800000000000005,[0.00502045 0.27330273],[0.09797475 4.98207787],[  0.01836683 -13.65006109],[0.17739574 0.00449523]
69,0.06900000000000005,[0.00511844 0.27827115],[0.09799311 4.96842781],[ 6.85972498e-03 -1.43452736e+01],[0.177379   0.00408285]
70,0.07000000000000005,[0.00521644 0.28322524],[0.09799997 4.95408253],[-4.03900636e-03 -1.50062089e+01],[0.17736274 0.00370803]
71,0.07100000000000005,[0.00531444 0.28816431],[0.09799593 4.93907632],[-1.43512218e-02 -1.56341906e+01],[0.17734694 0.00336921]
72,0.07200000000000005,[0.00541242 0.29308776],[0.09798158 4.92344213],[ -0.02409811 -16.23049412],[0.17733156 0.00306485]
73,0.07300000000000005,[0.00551038 0.29799497],[0.09795748 4.90721164],[ -0.0333002  -16.79634877],[0.17731659 0.0027935 ]
74,0.07400000000000005,[0.0056083  0.30288538],[0.09792418 4.89041529],[ -0.04197739 -17.33293907],[0.177302   0.00255374]
75,0.07500000000000005,[0.00570619 0.30775846],[0.09788221 4.87308235],[ -0.05014896 -17.84140643],[0.17728776 0.00234422]
76,0.07600000000000005,[0.00580402 0.31261371],[0.09783206 4.85524095],[ -0.05783357 -18.32285064],[0.17727384 0.00216363]
77,0.07700000000000005,[0.00590179 0.31745062],[0.09777422 4.83691809],[ -0.06504932 -18.77833132],[0.17726022 0.00201073]
78,0.07800000000000006,[0.0059995  0.32226876],[0.09770917 4.81813976],[ -0.07181372 -19.20886932],[0.17724689 0.00188429]
79,0.07900000000000006,[0.00609714 0.32706769],[0.09763736 4.79893089],[ -0.07814373 -19.61544808],[0.17723381 0.00178317]
80,0.08000000000000006,[0.0061947  0.33184701],[0.09755922 4.77931545],[ -0.08405576 -19.99901495],[0.17722096 0.00170624]
81,0.08100000000000006,[0.00629217 0.33660633],[0.09747516 4.75931643],[ -0.08956573 -20.36048243],[0.17720834 0.00165243]
82,0.08200000000000006,[0.00638956 0.34134528],[0.0973856  4.73895595],[ -0.094689   -20.70072945],[0.17719591 0.00162071]
83,0.08300000000000006,[0.00648685 0.34606354],[0.09729091 4.71825522],[ -0.09944047 -21.02060249],[0.17718365 0.00161009]
84,0.08400000000000006,[0.00658404 0.35076077],[0.09719147 4.69723462],[ -0.10383455 -21.32091675],[0.17717156 0.00161961]
