,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  1.83586353 131.96374032],[-0.12634332  0.15570176]
1,0.001,[1.83586353e-06 1.31963740e-04],[0.00183586 0.13196374],[  1.73273036 125.41747197],[-0.12656534  0.14809069]
2,0.002,[5.40445742e-06 3.89344953e-04],[0.00356859 0.25738121],[  1.63351759 119.12048186],[-0.12678235  0.14078031]
3,0.003,[1.06065689e-05 7.65846647e-04],[0.00520211 0.37650169],[  1.53808016 113.06359441],[-0.12699454  0.13375941]
4,0.004,[1.73467605e-05 1.25541194e-03],[0.00674019 0.48956529],[  1.44627802 107.23796798],[-0.1272021   0.12701721]
5,0.005,[2.55332302e-05 1.85221519e-03],[0.00818647 0.59680326],[  1.35797612 101.63508365],[-0.12740518  0.12054332]
6,0.006,[3.50776760e-05 2.55065353e-03],[0.00954445 0.69843834],[ 1.27304427 96.24673416],[-0.12760396  0.11432772]
7,0.007,[4.58951660e-05 3.34533861e-03],[0.01081749 0.79468507],[ 1.19135706 91.06501308],[-0.1277986   0.10836077]
8,0.008,[5.79040132e-05 4.23108869e-03],[0.01200885 0.88575009],[ 1.11279373 86.08230423],[-0.12798926  0.10263318]
9,0.009000000000000001,[7.10256540e-05 5.20292109e-03],[0.01312164 0.97183239],[ 1.03723805 81.29127129],[-0.12817607  0.097136  ]
10,0.010000000000000002,[8.51845329e-05 6.25604475e-03],[0.01415888 1.05312366],[ 0.96457818 76.68484782],[-0.12835918  0.09186061]
11,0.011000000000000003,[0.00010031 0.00738585],[0.01512346 1.12980851],[ 0.89470651 72.25622738],[-0.12853874  0.08679871]
12,0.012000000000000004,[0.00011633 0.00858792],[0.01601816 1.20206474],[ 0.82751958 67.99885415],[-0.12871487  0.0819423 ]
13,0.013000000000000005,[0.00013317 0.00985798],[0.01684568 1.27006359],[ 0.76291783 63.90641367],[-0.1288877   0.07728366]
14,0.014000000000000005,[0.00015078 0.01119195],[0.0176086  1.33397001],[ 0.70080557 59.97282399],[-0.12905735  0.07281539]
15,0.015000000000000006,[0.00016909 0.01258589],[0.01830941 1.39394283],[ 0.64109074 56.19222705],[-0.12922394  0.06853032]
16,0.016000000000000007,[0.00018804 0.01403603],[0.0189505  1.45013506],[ 0.58368485 52.55898038],[-0.12938759  0.06442157]
17,0.017000000000000008,[0.00020757 0.01553872],[0.01953418 1.50269404],[ 0.52850276 49.06764913],[-0.1295484   0.06048251]
18,0.01800000000000001,[0.00022764 0.01709049],[0.02006268 1.55176169],[ 0.47546262 45.71299829],[-0.12970649  0.05670673]
19,0.01900000000000001,[0.00024818 0.01868796],[0.02053815 1.59747468],[ 0.42448569 42.48998528],[-0.12986194  0.0530881 ]
20,0.02000000000000001,[0.00026914 0.02032792],[0.02096263 1.63996467],[ 0.37549624 39.39375277],[-0.13001487  0.04962066]
21,0.02100000000000001,[0.00029048 0.02200728],[0.02133813 1.67935842],[ 0.32842141 36.41962176],[-0.13016536  0.0462987 ]
22,0.022000000000000013,[0.00031214 0.02372306],[0.02166655 1.71577804],[ 0.2831911  33.56308494],[-0.13031351  0.04311673]
23,0.023000000000000013,[0.00033409 0.0254724 ],[0.02194974 1.74934113],[ 0.23973786 30.81980031],[-0.13045939  0.04006944]
24,0.024000000000000014,[0.00035628 0.02725256],[0.02218948 1.78016093],[ 0.19799676 28.18558498],[-0.13060311  0.03715172]
25,0.025000000000000015,[0.00037867 0.02906091],[0.02238748 1.80834651],[ 0.15790533 25.65640928],[-0.13074474  0.03435865]
26,0.026000000000000016,[0.00040121 0.03089491],[0.02254538 1.83400292],[ 0.11940338 23.22839104],[-0.13088435  0.03168548]
27,0.027000000000000017,[0.00042388 0.03275214],[0.02266479 1.85723132],[ 0.08243301 20.89779012],[-0.13102203  0.02912766]
28,0.028000000000000018,[0.00044663 0.03463027],[0.02274722 1.87812911],[ 0.04693844 18.66100316],[-0.13115784  0.02668077]
29,0.02900000000000002,[0.00046942 0.03652706],[0.02279416 1.89679011],[1.28659267e-02 1.65145585e+01],[-0.13129186  0.02434059]
30,0.03000000000000002,[0.00049223 0.03844037],[0.02280702 1.91330467],[-0.01983628 14.45511117],[-0.13142415  0.02210303]
31,0.03100000000000002,[0.00051502 0.04036813],[0.02278719 1.92775978],[-0.05121803 12.47943856],[-0.13155478  0.01996416]
32,0.03200000000000002,[0.00053775 0.04230837],[0.02273597 1.94023922],[-0.08132739 10.58443551],[-0.13168382  0.01792019]
33,0.03300000000000002,[0.00056041 0.04425919],[0.02265464 1.95082365],[-0.11021065  8.7671102 ],[-0.13181131  0.01596747]
34,0.03400000000000002,[0.00058295 0.04621878],[0.02254443 1.95959076],[-0.13791246  7.02457994],[-0.13193733  0.01410248]
35,0.035000000000000024,[0.00060536 0.0481854 ],[0.02240652 1.96661534],[-0.16447583  5.35406714],[-0.13206192  0.01232185]
36,0.036000000000000025,[0.0006276  0.05015737],[0.02224204 1.97196941],[-0.18994224  3.75289548],[-0.13218514  0.0106223 ]
37,0.037000000000000026,[0.00064965 0.05213309],[0.0220521 1.9757223],[-0.21435169  2.21848616],[-0.13230705  0.0090007 ]
38,0.03800000000000003,[0.00067149 0.05411103],[0.02183775 1.97794079],[-0.23774275  0.74835437],[-0.1324277   0.00745402]
39,0.03900000000000003,[0.00069309 0.05608972],[0.02160001 1.97868915],[-0.26015261 -0.65989415],[-0.13254712  0.00597935]
40,0.04000000000000003,[0.00071443 0.05806775],[0.02133985 1.97802925],[-0.28161714 -2.00856643],[-0.13266537  0.00457388]
41,0.04100000000000003,[0.00073549 0.06004377],[0.02105824 1.97602068],[-0.30217095 -3.29988545],[-0.1327825  0.0032349]
42,0.04200000000000003,[0.00075624 0.06201649],[0.02075606 1.9727208 ],[-0.32184743 -4.53599319],[-0.13289855  0.00195981]
43,0.04300000000000003,[0.00077668 0.06398467],[0.02043422 1.96818481],[-0.34067876 -5.71895357],[-0.13301355  0.00074611]
44,0.04400000000000003,[0.00079677 0.06594714],[0.02009354 1.96246585],[-0.35869603 -6.8507553 ],[-0.13312756 -0.00040862]
45,0.04500000000000003,[0.00081651 0.06790275],[0.01973484 1.9556151 ],[-0.37592921 -7.93331461],[-0.1332406  -0.00150671]
46,0.046000000000000034,[0.00083586 0.06985044],[0.01935891 1.94768178],[-0.39240722 -8.96847787],[-0.13335272 -0.00255039]
47,0.047000000000000035,[0.00085483 0.07178915],[0.01896651 1.9387133 ],[-0.40815797 -9.95802413],[-0.13346395 -0.00354183]
48,0.048000000000000036,[0.00087339 0.0737179 ],[0.01855835 1.92875528],[ -0.42320839 -10.90366755],[-0.13357433 -0.0044831 ]
49,0.04900000000000004,[0.00089152 0.07563576],[0.01813514 1.91785161],[ -0.43758446 -11.80705976],[-0.13368389 -0.00537621]
50,0.05000000000000004,[0.00090922 0.0775418 ],[0.01769756 1.90604455],[ -0.45131127 -12.6697921 ],[-0.13379266 -0.00622307]
51,0.05100000000000004,[0.00092647 0.07943518],[0.01724624 1.89337476],[ -0.46441301 -13.49339782],[-0.13390068 -0.00702555]
52,0.05200000000000004,[0.00094325 0.08131506],[0.01678183 1.87988136],[ -0.47691303 -14.27935417],[-0.13400797 -0.00778542]
53,0.05300000000000004,[0.00095955 0.08318066],[0.01630492 1.86560201],[ -0.48883387 -15.02908443],[-0.13411456 -0.00850442]
54,0.05400000000000004,[0.00097537 0.08503123],[0.01581608 1.85057292],[ -0.50019728 -15.74395985],[-0.13422048 -0.00918419]
55,0.05500000000000004,[0.00099069 0.08686606],[0.01531589 1.83482897],[ -0.51102422 -16.42530152],[-0.13432576 -0.00982633]
56,0.05600000000000004,[0.00100549 0.08868446],[0.01480486 1.81840366],[ -0.52133497 -17.07438221],[-0.13443042 -0.01043237]
57,0.057000000000000044,[0.00101978 0.09048579],[0.01428353 1.80132928],[ -0.53114904 -17.69242808],[-0.13453449 -0.0110038 ]
58,0.058000000000000045,[0.00103353 0.09226943],[0.01375238 1.78363685],[ -0.5404853  -18.28062038],[-0.13463799 -0.01154203]
59,0.059000000000000045,[0.00104674 0.09403479],[0.01321189 1.76535623],[ -0.54936193 -18.84009706],[-0.13474095 -0.01204843]
60,0.060000000000000046,[0.0010594 0.0957813],[0.01266253 1.74651614],[ -0.55779648 -19.37195435],[-0.13484338 -0.01252432]
61,0.06100000000000005,[0.00107151 0.09750845],[0.01210473 1.72714418],[ -0.5658059  -19.87724825],[-0.1349453  -0.01297098]
62,0.06200000000000005,[0.00108305 0.09921571],[0.01153893 1.70726693],[ -0.5734065  -20.35699598],[-0.13504675 -0.01338961]
63,0.06300000000000004,[0.00109401 0.10090262],[0.01096552 1.68690994],[ -0.58061405 -20.81217739],[-0.13514773 -0.01378141]
64,0.06400000000000004,[0.0011044  0.10256872],[0.01038491 1.66609776],[ -0.58744376 -21.24373629],[-0.13524827 -0.01414749]
65,0.06500000000000004,[0.00111419 0.10421358],[0.00979746 1.64485402],[ -0.59391028 -21.6525818 ],[-0.13534838 -0.01448895]
66,0.06600000000000004,[0.0011234  0.10583678],[0.00920355 1.62320144],[ -0.60002775 -22.03958952],[-0.13544808 -0.01480684]
67,0.06700000000000005,[0.001132   0.10743794],[0.00860353 1.60116185],[ -0.60580983 -22.40560283],[-0.1355474  -0.01510216]
68,0.06800000000000005,[0.00114   0.1090167],[0.00799772 1.57875625],[ -0.61126965 -22.75143398],[-0.13564634 -0.01537589]
69,0.06900000000000005,[0.00114738 0.1105727 ],[0.00738645 1.55600482],[ -0.61641991 -23.07786529],[-0.13574491 -0.01562896]
70,0.07000000000000005,[0.00115415 0.11210563],[0.00677003 1.53292695],[ -0.62127284 -23.38565015],[-0.13584315 -0.01586227]
71,0.07100000000000005,[0.0011603  0.11361517],[0.00614875 1.5095413 ],[ -0.62584022 -23.67551414],[-0.13594105 -0.01607668]
