,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  3.54504667 221.44432001],[0.03780216 0.25735841]
1,0.001,[3.54504667e-06 2.21444320e-04],[0.00354505 0.22144432],[  3.4062019  212.61937757],[0.03760397 0.24710004]
2,0.002,[1.04962952e-05 6.55508018e-04],[0.00695125 0.4340637 ],[  3.27248842 204.12075474],[0.03741277 0.23723931]
3,0.003,[2.07200322e-05 1.29369247e-03],[0.01022374 0.63818445],[  3.14371403 195.93646912],[0.03722831 0.2277616 ]
4,0.004,[3.40874833e-05 2.12781339e-03],[0.01336745 0.83412092],[  3.01969196 188.05496569],[0.03705035 0.21865282]
5,0.005,[5.04746262e-05 3.14998928e-03],[0.01638714 1.02217589],[  2.90024115 180.46510521],[0.03687867 0.20989941]
6,0.006,[6.97620104e-05 4.35263027e-03],[0.01928738 1.20264099],[  2.78518642 173.15615237],[0.03671305 0.2014883 ]
7,0.007,[9.18345809e-05 5.72842742e-03],[0.02207257 1.37579714],[  2.67435855 166.11776363],[0.03655329 0.1934069 ]
8,0.008,[0.00011658 0.00727034],[0.02474693 1.54191491],[  2.56759438 159.33997498],[0.03639918 0.18564309]
9,0.009000000000000001,[0.0001439 0.0089716],[0.02731452 1.70125488],[  2.46473672 152.81318958],[0.03625053 0.17818519]
10,0.010000000000000002,[0.00017368 0.01082567],[0.02977926 1.85406807],[  2.36563439 146.52816559],[0.03610716 0.17102195]
11,0.011000000000000003,[0.00020582 0.01282626],[0.03214489 2.00059624],[  2.27014203 140.47600402],[0.0359689  0.16414254]
12,0.012000000000000004,[0.00024024 0.01496733],[0.03441504 2.14107224],[  2.17812007 134.64813673],[0.03583556 0.15753652]
13,0.013000000000000005,[0.00027683 0.01724305],[0.03659316 2.27572038],[  2.08943454 129.03631471],[0.03570698 0.15119384]
14,0.014000000000000005,[0.00031551 0.01964781],[0.03868259 2.40475669],[  2.00395692 123.63259661],[0.03558301 0.14510482]
15,0.015000000000000006,[0.0003562 0.0221762],[0.04068655 2.52838929],[  1.92156402 118.42933741],[0.0354635  0.13926012]
16,0.016000000000000007,[0.00039881 0.02482302],[0.04260811 2.64681863],[  1.84213772 113.4191776 ],[0.0353483  0.13365076]
17,0.017000000000000008,[0.00044326 0.02758326],[0.04445025 2.76023781],[  1.76556487 108.59503245],[0.03523726 0.12826808]
18,0.01800000000000001,[0.00048947 0.03045209],[0.04621581 2.86883284],[  1.69173705 103.95008175],[0.03513026 0.12310376]
19,0.01900000000000001,[0.00053738 0.03342487],[0.04790755 2.97278292],[ 1.62055041 99.47775981],[0.03502716 0.11814974]
20,0.02000000000000001,[0.00058691 0.03649713],[0.0495281  3.07226068],[ 1.55190548 95.17174578],[0.03492785 0.11339829]
21,0.02100000000000001,[0.00063799 0.03966457],[0.05108001 3.16743243],[ 1.48570699 91.02595436],[0.03483219 0.10884196]
22,0.022000000000000013,[0.00069055 0.04292302],[0.05256571 3.25845838],[ 1.42186367 87.03452676],[0.03474007 0.10447355]
23,0.023000000000000013,[0.00074454 0.04626852],[0.05398758 3.34549291],[ 1.3602881  83.19182201],[0.03465139 0.10028614]
24,0.024000000000000014,[0.00079989 0.0496972 ],[0.05534787 3.42868473],[ 1.30089652 79.49240866],[0.03456603 0.09627307]
25,0.025000000000000015,[0.00085654 0.05320538],[0.05664876 3.50817714],[ 1.24360867 75.93105665],[0.0344839 0.0924279]
