,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  3.96890172 211.59312054],[0.349 0.241]
1,0.001,[3.96890172e-06 2.11593121e-04],[0.0039689  0.21159312],[  3.82670035 202.52866653],[0.3490179  0.23045843]
2,0.002,[1.17645038e-05 6.25714908e-04],[0.0077956  0.41412179],[  3.68984446 193.80419587],[0.34904252 0.22032957]
3,0.003,[2.32499503e-05 1.23364089e-03],[0.01148545 0.60792598],[  3.55813413 185.40720113],[0.34907361 0.21059819]
4,0.004,[3.82935310e-05 2.02697407e-03],[0.01504358 0.79333318],[  3.43137542 177.32562319],[0.34911091 0.20124957]
5,0.005,[5.67684870e-05 2.99763288e-03],[0.01847496 0.97065881],[  3.30938063 169.54783865],[0.3491542  0.19226957]
6,0.006,[7.85528237e-05 4.13783953e-03],[0.02178434 1.14020665],[  3.19196837 162.06264691],[0.34920324 0.18364456]
7,0.007,[0.00010353 0.00544011],[0.02497631 1.30226929],[  3.07896366 154.8592571 ],[0.34925783 0.17536139]
8,0.008,[0.00013158 0.00689724],[0.02805527 1.45712855],[  2.9701979  147.92727488],[0.34931775 0.16740743]
9,0.009000000000000001,[0.00016261 0.00850229],[0.03102547 1.60505582],[  2.86550885 141.25668937],[0.3493828  0.15977048]
10,0.010000000000000002,[0.0001965  0.01024861],[0.03389098 1.74631251],[  2.76474047 134.83786004],[0.34945278 0.15243882]
11,0.011000000000000003,[0.00023316 0.01212976],[0.03665572 1.88115037],[  2.66774289 128.6615039 ],[0.34952752 0.14540113]
12,0.012000000000000004,[0.00027248 0.01413957],[0.03932346 2.00981188],[  2.5743722  122.71868281],[0.34960683 0.13864653]
13,0.013000000000000005,[0.00031438 0.0162721 ],[0.04189783 2.13253056],[  2.48449027 117.00079109],[0.34969053 0.13216453]
14,0.014000000000000005,[0.00035876 0.01852163],[0.04438232 2.24953135],[  2.39796464 111.49954343],[0.34977847 0.12594502]
15,0.015000000000000006,[0.00040554 0.02088266],[0.04678029 2.3610309 ],[  2.31466826 106.20696307],[0.34987049 0.11997828]
16,0.016000000000000007,[0.00045464 0.0233499 ],[0.04909495 2.46723786],[  2.23447933 101.11537031],[0.34996643 0.11425494]
17,0.017000000000000008,[0.00050596 0.02591825],[0.05132943 2.56835323],[ 2.1572811  96.21737144],[0.35006614 0.10876595]
18,0.01800000000000001,[0.00055945 0.02858282],[0.05348671 2.6645706 ],[ 2.08296165 91.50584792],[0.35016949 0.10350262]
19,0.01900000000000001,[0.00061502 0.0313389 ],[0.05556968 2.75607645],[ 2.0114137  86.97394595],[0.35027632 0.09845657]
20,0.02000000000000001,[0.0006726  0.03418195],[0.05758109 2.84305039],[ 1.94253443 82.61506645],[0.35038653 0.09361972]
21,0.02100000000000001,[0.00073213 0.03710761],[0.05952362 2.92566546],[ 1.87622527 78.42285529],[0.35049997 0.0889843 ]
22,0.022000000000000013,[0.00079353 0.0401117 ],[0.06139985 3.00408832],[ 1.8123917  74.39119398],[0.35061653 0.0845428 ]
23,0.023000000000000013,[0.00085674 0.04319018],[0.06321224 3.07847951],[ 1.75094309 70.51419061],[0.35073608 0.08028801]
24,0.024000000000000014,[0.0009217  0.04633918],[0.06496318 3.1489937 ],[ 1.69179252 66.78617121],[0.35085852 0.07621297]
25,0.025000000000000015,[0.00098836 0.04955496],[0.06665498 3.21577987],[ 1.63485659 63.20167136],[0.35098373 0.07231098]
26,0.026000000000000016,[0.00105665 0.05283394],[0.06828983 3.27898154],[ 1.58005527 59.75542821],[0.35111162 0.06857558]
27,0.027000000000000017,[0.00112652 0.05617267],[0.06986989 3.33873697],[ 1.52731174 56.44237274],[0.35124207 0.06500054]
28,0.028000000000000018,[0.00119791 0.05956785],[0.0713972  3.39517934],[ 1.47655226 53.25762236],[0.35137499 0.06157986]
29,0.02900000000000002,[0.00127079 0.06301629],[0.07287375 3.44843697],[ 1.42770597 50.1964738 ],[0.3515103  0.05830778]
30,0.03000000000000002,[0.00134509 0.06651492],[0.07430146 3.49863344],[ 1.38070481 47.25439625],[0.35164788 0.05517871]
31,0.03100000000000002,[0.00142077 0.07006081],[0.07568216 3.54588784],[ 1.33548338 44.42702486],[0.35178767 0.0521873 ]
32,0.03200000000000002,[0.00149779 0.07365113],[0.07701765 3.59031486],[ 1.2919788  41.71015437],[0.35192957 0.04932837]
33,0.03300000000000002,[0.0015761  0.07728315],[0.07830963 3.63202502],[ 1.25013057 39.09973313],[0.3520735  0.04659695]
34,0.03400000000000002,[0.00165566 0.08095428],[0.07955976 3.67112475],[ 1.20988052 36.59185729],[0.35221938 0.04398823]
35,0.035000000000000024,[0.00173643 0.08466199],[0.08076964 3.70771661],[ 1.17117266 34.18276519],[0.35236715 0.04149759]
36,0.036000000000000025,[0.00181837 0.08840389],[0.08194081 3.74189937],[ 1.13395308 31.86883207],[0.35251671 0.03912057]
37,0.037000000000000026,[0.00190144 0.09217766],[0.08307476 3.7737682 ],[ 1.0981699  29.64656493],[0.35266801 0.03685288]
38,0.03800000000000003,[0.00198562 0.09598108],[0.08417293 3.80341477],[ 1.0637731  27.51259758],[0.35282098 0.03469037]
39,0.03900000000000003,[0.00207085 0.099812  ],[0.08523671 3.83092737],[ 1.03071452 25.46368595],[0.35297554 0.03262906]
40,0.04000000000000003,[0.00215712 0.10366839],[0.08626742 3.85639105],[ 0.99894773 23.49670353],[0.35313164 0.0306651 ]
41,0.04100000000000003,[0.00224439 0.10754828],[0.08726637 3.87988776],[ 0.96842796 21.60863704],[0.35328921 0.0287948 ]
42,0.04200000000000003,[0.00233262 0.11144978],[0.0882348  3.90149639],[ 0.93911204 19.79658221],[0.3534482  0.02701457]
43,0.04300000000000003,[0.00242179 0.11537107],[0.08917391 3.92129297],[ 0.91095834 18.05773979],[0.35360854 0.025321  ]
44,0.04400000000000003,[0.00251188 0.11931042],[0.09008487 3.93935071],[ 0.88392667 16.38941169],[0.35377019 0.02371075]
45,0.04500000000000003,[0.00260285 0.12326616],[0.09096879 3.95574013],[ 0.85797826 14.78899726],[0.35393308 0.02218065]
46,0.046000000000000034,[0.00269468 0.12723669],[0.09182677 3.97052912],[ 0.83307568 13.25398972],[0.35409717 0.02072761]
47,0.047000000000000035,[0.00278734 0.13122047],[0.09265985 3.98378311],[ 0.8091828  11.78197275],[0.3542624  0.01934868]
48,0.048000000000000036,[0.0028808  0.13521604],[0.09346903 3.99556509],[ 0.78626471 10.3706172 ],[0.35442873 0.01804098]
49,0.04900000000000004,[0.00297506 0.13922198],[0.09425529 4.0059357 ],[0.76428773 9.0176779 ],[0.35459612 0.01680179]
50,0.05000000000000004,[0.00307008 0.14323693],[0.09501958 4.01495338],[0.74321927 7.72099064],[0.35476451 0.01562844]
51,0.05100000000000004,[0.00316584 0.1472596 ],[0.0957628  4.02267437],[0.72302789 6.47846922],[0.35493386 0.01451838]
52,0.05200000000000004,[0.00326233 0.15128876],[0.09648583 4.02915284],[0.70368319 5.28810266],[0.35510414 0.01346915]
53,0.05300000000000004,[0.00335952 0.1553232 ],[0.09718951 4.03444094],[0.6851558  4.14795247],[0.35527529 0.01247839]
54,0.05400000000000004,[0.00345739 0.15936179],[0.09787467 4.0385889 ],[0.66741731 3.05615002],[0.35544729 0.0115438 ]
55,0.05500000000000004,[0.00355593 0.16340343],[0.09854209 4.04164505],[0.65044028 2.01089409],[0.35562009 0.0106632 ]
56,0.05600000000000004,[0.00365513 0.16744709],[0.09919253 4.04365594],[0.63419817 1.01044837],[0.35579366 0.00983445]
57,0.057000000000000044,[0.00375495 0.17149175],[0.09982672 4.04466639],[0.61866534 0.05313923],[0.35596796 0.00905553]
58,0.058000000000000045,[0.0038554  0.17553647],[0.10044539 4.04471953],[ 0.60381698 -0.86264663],[0.35614296 0.00832447]
59,0.059000000000000045,[0.00395645 0.17958033],[0.10104921 4.04385688],[ 0.5896291  -1.73846424],[0.35631862 0.00763936]
60,0.060000000000000046,[0.00405809 0.18362245],[0.10163884 4.04211842],[ 0.57607851 -2.57581252],[0.35649491 0.0069984 ]
61,0.06100000000000005,[0.0041603  0.18766199],[0.10221491 4.0395426 ],[ 0.56314278 -3.37613621],[0.35667181 0.00639982]
62,0.06200000000000005,[0.00426308 0.19169816],[0.10277806 4.03616647],[ 0.55080022 -4.14082788],[0.35684928 0.00584194]
63,0.06300000000000004,[0.00436641 0.19573018],[0.10332886 4.03202564],[ 0.53902987 -4.87122971],[0.3570273  0.00532311]
64,0.06400000000000004,[0.00447028 0.19975734],[0.10386789 4.02715441],[ 0.52781143 -5.56863535],[0.35720583 0.00484179]
65,0.06500000000000004,[0.00457467 0.20377892],[0.1043957  4.02158578],[ 0.51712528 -6.23429161],[0.35738485 0.00439644]
66,0.06600000000000004,[0.00467958 0.20779427],[0.10491282 4.01535148],[ 0.50695245 -6.86940015],[0.35756434 0.00398563]
67,0.06700000000000005,[0.004785   0.21180276],[0.10541978 4.00848208],[ 0.4972746  -7.47511906],[0.35774427 0.00360795]
68,0.06800000000000005,[0.00489092 0.21580376],[0.10591705 4.00100696],[ 0.48807397 -8.05256444],[0.35792461 0.00326205]
69,0.06900000000000005,[0.00499733 0.21979672],[0.10640512 3.9929544 ],[ 0.47933342 -8.60281186],[0.35810535 0.00294664]
70,0.07000000000000005,[0.00510421 0.22378107],[0.10688446 3.98435159],[ 0.47103634 -9.12689785],[0.35828646 0.00266046]
71,0.07100000000000005,[0.00521157 0.22775629],[0.10735549 3.97522469],[ 0.46316668 -9.62582122],[0.35846791 0.00240231]
72,0.07200000000000005,[0.00531939 0.23172189],[0.10781866 3.96559887],[  0.45570894 -10.10054447],[0.3586497  0.00217103]
73,0.07300000000000005,[0.00542766 0.23567739],[0.10827437 3.95549832],[  0.4486481  -10.55199504],[0.35883179 0.00196551]
74,0.07400000000000005,[0.00553638 0.23962234],[0.10872302 3.94494633],[  0.44196966 -10.98106657],[0.35901418 0.00178467]
75,0.07500000000000005,[0.00564555 0.2435563 ],[0.10916499 3.93396526],[  0.4356596  -11.38862011],[0.35919683 0.00162748]
76,0.07600000000000005,[0.00575515 0.24747888],[0.10960065 3.92257664],[  0.42970435 -11.77548526],[0.35937974 0.00149295]
77,0.07700000000000005,[0.00586518 0.25138968],[0.11003035 3.91080116],[  0.42409081 -12.14246133],[0.35956288 0.00138012]
78,0.07800000000000006,[0.00597563 0.25528834],[0.11045444 3.8986587 ],[  0.4188063  -12.49031837],[0.35974624 0.00128806]
79,0.07900000000000006,[0.00608651 0.25917451],[0.11087325 3.88616838],[  0.41383857 -12.81979823],[0.35992981 0.0012159 ]
80,0.08000000000000006,[0.00619779 0.26304786],[0.11128709 3.87334858],[  0.4091758  -13.13161561],[0.36011356 0.00116277]
81,0.08100000000000006,[0.00630949 0.26690807],[0.11169626 3.86021696],[  0.40480653 -13.42645895],[0.36029748 0.00112787]
82,0.08200000000000006,[0.00642159 0.27075486],[0.11210107 3.8467905 ],[  0.40071971 -13.70499145],[0.36048156 0.00111039]
83,0.08300000000000006,[0.00653409 0.27458795],[0.11250179 3.83308551],[  0.39690466 -13.9678519 ],[0.36066579 0.00110958]
84,0.08400000000000006,[0.00664699 0.27840707],[0.11289869 3.81911766],[  0.39335105 -14.2156556 ],[0.36085015 0.0011247 ]
85,0.08500000000000006,[0.00676028 0.28221197],[0.11329205 3.80490201],[  0.39004891 -14.4489952 ],[0.36103462 0.00115506]
86,0.08600000000000006,[0.00687397 0.28600242],[0.11368209 3.79045301],[  0.3869886  -14.66844148],[0.3612192  0.00119998]
87,0.08700000000000006,[0.00698803 0.28977821],[0.11406908 3.77578457],[  0.38416081 -14.87454416],[0.36140388 0.0012588 ]
88,0.08800000000000006,[0.00710249 0.29353912],[0.11445324 3.76091003],[  0.38155656 -15.06783264],[0.36158864 0.00133091]
89,0.08900000000000007,[0.00721732 0.29728496],[0.1148348  3.74584219],[  0.37916716 -15.24881676],[0.36177347 0.00141569]
90,0.09000000000000007,[0.00733254 0.30101555],[0.11521397 3.73059338],[  0.37698423 -15.41798747],[0.36195836 0.00151257]
91,0.09100000000000007,[0.00744813 0.30473073],[0.11559095 3.71517539],[  0.37499966 -15.57581751],[0.3621433  0.00162099]
92,0.09200000000000007,[0.00756409 0.30843033],[0.11596595 3.69959957],[  0.37320563 -15.72276209],[0.36232828 0.00174042]
93,0.09300000000000007,[0.00768043 0.3121142 ],[0.11633916 3.68387681],[  0.3715946  -15.85925951],[0.36251329 0.00187034]
94,0.09400000000000007,[0.00779714 0.31578222],[0.11671075 3.66801755],[  0.37015929 -15.98573177],[0.36269832 0.00201026]
95,0.09500000000000007,[0.00791422 0.31943425],[0.11708091 3.65203182],[  0.36889264 -16.10258514],[0.36288337 0.0021597 ]
96,0.09600000000000007,[0.00803167 0.32307018],[0.1174498  3.63592923],[  0.36778788 -16.21021077],[0.36306842 0.0023182 ]
97,0.09700000000000007,[0.00814949 0.3266899 ],[0.11781759 3.61971902],[  0.36683845 -16.30898519],[0.36325347 0.00248533]
98,0.09800000000000007,[0.00826768 0.33029331],[0.11818443 3.60341004],[  0.36603802 -16.39927089],[0.36343851 0.00266065]
99,0.09900000000000007,[0.00838623 0.33388032],[0.11855047 3.58701077],[  0.3653805  -16.48141678],[0.36362353 0.00284377]
100,0.10000000000000007,[0.00850514 0.33745085],[0.11891585 3.57052935],[  0.36485999 -16.55575871],[0.36380852 0.00303429]
101,0.10100000000000008,[0.00862442 0.34100483],[0.11928071 3.55397359],[  0.36447081 -16.62261994],[0.36399349 0.00323184]
102,0.10200000000000008,[0.00874407 0.34454218],[0.11964518 3.53735097],[  0.36420748 -16.68231159],[0.36417841 0.00343606]
103,0.10300000000000008,[0.00886408 0.34806284],[0.12000939 3.52066866],[  0.36406473 -16.7351331 ],[0.36436328 0.0036466 ]
104,0.10400000000000008,[0.00898445 0.35156678],[0.12037345 3.50393353],[  0.36403744 -16.78137263],[0.36454811 0.00386313]
105,0.10500000000000008,[0.00910519 0.35505393],[0.12073749 3.48715215],[  0.36412071 -16.82130749],[0.36473288 0.00408532]
106,0.10600000000000008,[0.00922629 0.35852426],[0.12110161 3.47033085],[  0.36430979 -16.85520454],[0.36491758 0.00431288]
107,0.10700000000000008,[0.00934776 0.36197774],[0.12146592 3.45347564],[  0.36460012 -16.88332053],[0.36510222 0.0045455 ]
108,0.10800000000000008,[0.00946959 0.36541433],[0.12183052 3.43659232],[  0.36498728 -16.90590254],[0.36528678 0.0047829 ]
109,0.10900000000000008,[0.00959178 0.36883402],[0.12219551 3.41968642],[  0.36546704 -16.92318828],[0.36547126 0.00502481]
110,0.11000000000000008,[0.00971434 0.37223678],[0.12256097 3.40276323],[  0.36603529 -16.93540644],[0.36565566 0.00527097]
111,0.11100000000000008,[0.00983727 0.37562261],[0.12292701 3.38582782],[  0.36668808 -16.94277703],[0.36583997 0.00552113]
112,0.11200000000000009,[0.00996056 0.37899149],[0.1232937  3.36888505],[  0.36742163 -16.94551171],[0.36602418 0.00577504]
113,0.11300000000000009,[0.01008423 0.38234343],[0.12366112 3.35193953],[  0.36823226 -16.94381408],[0.3662083  0.00603248]
114,0.11400000000000009,[0.01020825 0.38567843],[0.12402935 3.33499572],[  0.36911644 -16.93787997],[0.36639232 0.00629322]
115,0.11500000000000009,[0.01033265 0.38899648],[0.12439847 3.31805784],[  0.37007077 -16.92789775],[0.36657624 0.00655706]
116,0.11600000000000009,[0.01045742 0.39229761],[0.12476854 3.30112994],[  0.37109198 -16.91404859],[0.36676004 0.00682377]
117,0.11700000000000009,[0.01058256 0.39558183],[0.12513963 3.28421589],[  0.37217691 -16.89650671],[0.36694373 0.00709318]
118,0.11800000000000009,[0.01070807 0.39884915],[0.12551181 3.26731939],[  0.37332252 -16.87543967],[0.36712731 0.00736509]
