id,time,qpos,qvel,qacc,ctrl
56,0.11400000000000009,[0.01351471 0.10483608],[0.22990298 1.75960616],[ 1.85013236 13.65693451],[2.65593099 9.93734554]
57,0.11600000000000009,[0.01398187 0.10840951],[0.23357733 1.7867142 ],[ 1.83717659 13.55402276],[2.69816024 9.93509034]
58,0.11800000000000009,[0.01445632 0.11203673],[0.23722496 1.81361238],[ 1.82381425 13.44908828],[2.74011968 9.93279541]
59,0.12000000000000009,[0.01493801 0.11571732],[0.24084505 1.84029666],[ 1.81004427 13.34214015],[2.78180511 9.93046074]
60,0.1220000000000001,[0.01542688 0.11945085],[0.24443678 1.86676304],[ 1.79586588 13.23318839],[2.82321237 9.92808636]
61,0.1240000000000001,[0.01592288 0.12323686],[0.24799934 1.89300753],[ 1.78127856 13.12224407],[2.8643373  9.92567226]
62,0.12600000000000008,[0.01642594 0.12707492],[0.2515319  1.91902617],[ 1.76628209 13.00931926],[2.9051758  9.92321846]
63,0.12800000000000009,[0.01693601 0.13096455],[0.25503365 1.94481502],[ 1.75087657 12.89442708],[2.94572379 9.92072496]
64,0.1300000000000001,[0.01745302 0.13490529],[0.25850378 1.97037018],[ 1.73506239 12.77758175],[2.98597721 9.91819179]
65,0.1320000000000001,[0.0179769  0.13889666],[0.26194146 1.99568778],[ 1.71884027 12.65879857],[3.02593203 9.91561894]
66,0.1340000000000001,[0.01850759 0.14293819],[0.26534588 2.02076397],[ 1.70221126 12.53809395],[3.06558426 9.91300642]
67,0.1360000000000001,[0.01904502 0.14702938],[0.26871623 2.04559494],[ 1.68517673 12.41548547],[3.10492994 9.91035426]
68,0.1380000000000001,[0.01958913 0.15116973],[0.27205171 2.07017692],[ 1.66773841 12.29099182],[3.14396512 9.90766245]
69,0.1400000000000001,[0.02013983 0.15535875],[0.27535151 2.09450619],[ 1.64989837 12.16463288],[3.18268591 9.90493102]
70,0.1420000000000001,[0.02069706 0.15959591],[0.27861483 2.11857905],[ 1.63165904 12.03642973],[3.22108844 9.90215996]
71,0.1440000000000001,[0.02126074 0.16388069],[0.28184087 2.14239186],[ 1.61302321 11.9064046 ],[3.25916886 9.8993493 ]
72,0.1460000000000001,[0.0218308  0.16821257],[0.28502886 2.16594102],[ 1.59399403 11.77458096],[3.29692336 9.89649904]
73,0.1480000000000001,[0.02240716 0.17259102],[0.28817801 2.18922299],[ 1.57457503 11.64098348],[3.33434818 9.89360919]
74,0.1500000000000001,[0.02298973 0.17701549],[0.29128755 2.21223426],[ 1.55477011 11.50563801],[3.37143956 9.89067976]
75,0.1520000000000001,[0.02357844 0.18148543],[0.29435672 2.23497141],[ 1.53458353 11.36857168],[3.4081938  9.88771078]
76,0.1540000000000001,[0.02417321 0.18600029],[0.29738476 2.25743103],[ 1.51401997 11.22981278],[3.44460723 9.88470224]
77,0.1560000000000001,[0.02477396 0.19055951],[0.30037093 2.27960981],[ 1.49308445 11.08939084],[3.48067619 9.88165417]
78,0.1580000000000001,[0.02538058 0.19516252],[0.30331449 2.30150449],[ 1.47178238 10.94733662],[3.5163971  9.87856657]
79,0.16000000000000011,[0.02599301 0.19980874],[0.30621473 2.32311185],[ 1.45011957 10.80368204],[3.55176636 9.87543945]
80,0.16200000000000012,[0.02661116 0.2044976 ],[0.30907093 2.34442877],[ 1.4281022  10.65846027],[3.58678045 9.87227283]
81,0.16400000000000012,[0.02723492 0.2092285 ],[0.31188241 2.36545218],[ 1.40573683 10.51170561],[3.62143587 9.86906673]
82,0.16600000000000012,[0.02786422 0.21400086],[0.31464847 2.38617909],[ 1.38303038 10.36345358],[3.65572915 9.86582114]
83,0.16800000000000012,[0.02849895 0.21881408],[0.31736845 2.40660657],[ 1.35999018 10.21374082],[3.68965686 9.8625361 ]
84,0.17000000000000012,[0.02913904 0.22366754],[0.3200417  2.42673178],[ 1.33662389 10.06260513],[3.7232156 9.8592116]
85,0.17200000000000013,[0.02978437 0.22856064],[0.32266758 2.44655195],[1.31293958 9.91008539],[3.75640203 9.85584767]
86,0.17400000000000013,[0.03043486 0.23349277],[0.32524547 2.46606439],[1.28894564 9.75622161],[3.78921281 9.85244431]
87,0.17600000000000013,[0.03109041 0.2384633 ],[0.32777477 2.4852665 ],[1.26465084 9.60105483],[3.82164469 9.84900155]
88,0.17800000000000013,[0.03175092 0.24347162],[0.3302549  2.50415576],[1.24006428 9.44462714],[3.85369439 9.84551938]
89,0.18000000000000013,[0.03241629 0.24851708],[0.33268529 2.52272972],[1.21519542 9.28698164],[3.88535874 9.84199784]
90,0.18200000000000013,[0.03308642 0.25359905],[0.3350654  2.54098605],[1.19005403 9.12816238],[3.91663455 9.83843693]
91,0.18400000000000014,[0.03376121 0.25871689],[0.3373947  2.55892248],[1.16465022 8.96821435],[3.9475187  9.83483666]
92,0.18600000000000014,[0.03444056 0.26386997],[0.33967269 2.57653684],[1.1389944  8.80718343],[3.9780081  9.83119706]
93,0.18800000000000014,[0.03512436 0.26905762],[0.34189888 2.59382707],[1.11309729 8.64511637],[4.0080997  9.82751813]
94,0.19000000000000014,[0.0358125 0.2742792],[0.34407282 2.6107912 ],[1.08696989 8.48206071],[4.0377905  9.82379989]
95,0.19200000000000014,[0.03650489 0.27953406],[0.34619407 2.62742733],[1.06062348 8.31806477],[4.06707752 9.82004235]
96,0.19400000000000014,[0.03720142 0.28482153],[0.34826221 2.64373368],[1.03406963 8.15317758],[4.09595784 9.81624554]
97,0.19600000000000015,[0.03790197 0.29014094],[0.35027685 2.65970858],[1.00732011 7.98744885],[4.12442857 9.81240946]
98,0.19800000000000015,[0.03860644 0.29549164],[0.35223762 2.67535044],[0.98038699 7.8209289 ],[4.15248685 9.80853413]
99,0.20000000000000015,[0.03931473 0.30087296],[0.35414419 2.69065777],[0.95328252 7.65366862],[4.18012989 9.80461956]
100,0.20200000000000015,[0.04002673 0.30628422],[0.35599622 2.70562921],[0.92601917 7.48571943],[4.20735492 9.80066578]
101,0.20400000000000015,[0.04074231 0.31172474],[0.35779344 2.72026348],[0.89860961 7.31713319],[4.23415922 9.79667279]
102,0.20600000000000016,[0.04146138 0.31719386],[0.35953558 2.7345594 ],[0.87106669 7.14796219],[4.26054011 9.79264062]
103,0.20800000000000016,[0.04218383 0.32269089],[0.36122238 2.74851592],[0.84340341 6.97825904],[4.28649495 9.78856928]
104,0.21000000000000016,[0.04290954 0.32821516],[0.36285365 2.76213207],[0.81563292 6.80807665],[4.31202114 9.78445878]
105,0.21200000000000016,[0.04363839 0.33376597],[0.36442919 2.77540701],[0.7877685  6.63746818],[4.33711613 9.78030915]
106,0.21400000000000016,[0.04437029 0.33934265],[0.36594883 2.78833998],[0.75982354 6.46648695],[4.36177741 9.77612039]
107,0.21600000000000016,[0.04510512 0.34494451],[0.36741246 2.80093036],[0.73181153 6.29518637],[4.38600252 9.77189253]
108,0.21800000000000017,[0.04584276 0.35057087],[0.36881995 2.8131776 ],[0.70374602 6.12361994],[4.40978903 9.76762558]
109,0.22000000000000017,[0.0465831  0.35622103],[0.37017123 2.82508128],[0.67564064 5.95184113],[4.43313457 9.76331956]
110,0.22200000000000017,[0.04732603 0.36189431],[0.37146625 2.83664109],[0.64750903 5.77990334],[4.4560368  9.75897449]
111,0.22400000000000017,[0.04807144 0.36759003],[0.37270498 2.84785681],[0.61936489 5.60785986],[4.47849343 9.75459039]
112,0.22600000000000017,[0.04881922 0.37330748],[0.37388742 2.85872833],[0.5912219  5.43576379],[4.50050221 9.75016726]
113,0.22800000000000017,[0.04956924 0.379046  ],[0.37501361 2.86925567],[0.56309372 5.26366795],[4.52206095 9.74570513]
114,0.23000000000000018,[0.05032141 0.38480487],[0.3760836  2.87943892],[0.53499401 5.0916249 ],[4.54316748 9.74120402]
115,0.23200000000000018,[0.05107561 0.39058343],[0.37709747 2.88927829],[0.50693635 4.91968681],[4.5638197  9.73666395]
116,0.23400000000000018,[0.05183172 0.39638098],[0.37805534 2.8987741 ],[0.47893428 4.74790543],[4.58401554 9.73208493]
117,0.23600000000000018,[0.05258963 0.40219683],[0.37895734 2.90792677],[0.45100123 4.57633203],[4.60375299 9.72746698]
118,0.23800000000000018,[0.05334924 0.4080303 ],[0.37980364 2.9167368 ],[0.42315056 4.40501737],[4.62303006 9.72281012]
119,0.24000000000000019,[0.05411043 0.41388071],[0.38059443 2.92520483],[0.39539549 4.23401159],[4.64184484 9.71811437]
120,0.2420000000000002,[0.05487309 0.41974738],[0.38132993 2.93333155],[0.36774911 4.06336422],[4.66019543 9.71337975]
121,0.2440000000000002,[0.05563711 0.42562961],[0.38201038 2.9411178 ],[0.34022438 3.8931241 ],[4.67808001 9.70860627]
122,0.2460000000000002,[0.05640238 0.43152674],[0.38263605 2.94856448],[0.31283407 3.7233393 ],[4.69549678 9.70379396]
123,0.2480000000000002,[0.05716879 0.43743809],[0.38320723 2.9556726 ],[0.28559079 3.55405715],[4.71244401 9.69894284]
124,0.25000000000000017,[0.05793624 0.44336297],[0.38372424 2.96244324],[0.25850695 3.3853241 ],[4.72892    9.69405291]
125,0.25200000000000017,[0.05870462 0.44930073],[0.38418743 2.96887762],[0.23159476 3.21718577],[4.7449231  9.68912422]
126,0.25400000000000017,[0.05947381 0.45525068],[0.38459717 2.97497699],[0.20486618 3.04968685],[4.76045171 9.68415676]
127,0.25600000000000017,[0.06024372 0.46121217],[0.38495383 2.98074273],[0.17833298 2.88287105],[4.77550428 9.67915057]
128,0.2580000000000002,[0.06101423 0.46718452],[0.38525784 2.98617629],[0.15200664 2.71678111],[4.7900793  9.67410566]
129,0.2600000000000002,[0.06178525 0.47316708],[0.38550964 2.99127921],[0.12589842 2.55145874],[4.80417532 9.66902206]
130,0.2620000000000002,[0.06255667 0.47915919],[0.38570968 2.9960531 ],[0.10001927 2.38694459],[4.81779093 9.66389978]
131,0.2640000000000002,[0.06332839 0.48516019],[0.38585844 3.00049966],[0.07437991 2.22327821],[4.83092476 9.65873885]
132,0.2660000000000002,[0.0641003  0.49116943],[0.38595642 3.00462065],[0.04899072 2.06049803],[4.8435755  9.65353928]
133,0.2680000000000002,[0.06487231 0.49718626],[0.38600414 3.00841793],[0.02386181 1.89864134],[4.85574189 9.64830109]
134,0.2700000000000002,[0.06564432 0.50321005],[0.38600215 3.01189342],[-9.97028619e-04  1.73774426e+00],[4.86742271 9.64302431]
135,0.2720000000000002,[0.06641622 0.50924015],[0.385951   3.01504911],[-0.02557631  1.57784172],[4.87861679 9.63770896]
136,0.2740000000000002,[0.06718792 0.51527592],[0.38585126 3.01788704],[-0.04986687  1.41896743],[4.88932301 9.63235506]
137,0.2760000000000002,[0.06795933 0.52131674],[0.38570354 3.02040935],[-0.07385989  1.26115388],[4.89954031 9.62696263]
138,0.2780000000000002,[0.06873034 0.52736198],[0.38550845 3.02261821],[-0.09754687  1.10443232],[4.90926765 9.6215317 ]
139,0.2800000000000002,[0.06950088 0.53341101],[0.38526661 3.02451588],[-0.12091966  0.94883277],[4.91850407 9.61606227]
140,0.2820000000000002,[0.07027083 0.53946322],[0.38497867 3.02610465],[-0.14397046  0.79438394],[4.92724865 9.61055438]
141,0.2840000000000002,[0.07104013 0.54551799],[0.38464529 3.02738687],[-0.16669178  0.64111333],[4.93550051 9.60500805]
142,0.2860000000000002,[0.07180866 0.55157472],[0.38426713 3.02836497],[-0.18907654  0.48904711],[4.94325881 9.5994233 ]
143,0.2880000000000002,[0.07257635 0.5576328 ],[0.3838449  3.02904139],[-0.21111796  0.33821023],[4.9505228  9.59380015]
144,0.2900000000000002,[0.07334311 0.56369164],[0.38337928 3.02941864],[-0.23280965  0.18862631],[4.95729174 9.58813863]
145,0.2920000000000002,[0.07410885 0.56975064],[0.38287099 3.02949928],[-0.25414557  0.04031774],[4.96356496 9.58243876]
146,0.2940000000000002,[0.07487349 0.57580921],[0.38232075 3.02928589],[-0.27512002 -0.10669438],[4.96934182 9.57670055]
147,0.2960000000000002,[0.07563695 0.58186677],[0.38172929 3.02878111],[-0.29572768 -0.25239022],[4.97462175 9.57092404]
148,0.2980000000000002,[0.07639914 0.58792275],[0.38109737 3.02798761],[-0.31596358 -0.39675119],[4.97940422 9.56510924]
149,0.3000000000000002,[0.07716    0.59397657],[0.38042572 3.02690809],[-0.33582308 -0.53975998],[4.98368876 9.55925618]
150,0.3020000000000002,[0.07791943 0.60002766],[0.37971512 3.02554528],[-0.35530194 -0.68140048],[4.98747493 9.55336489]
151,0.3040000000000002,[0.07867736 0.60607546],[0.37896632 3.02390197],[-0.37439623 -0.82165782],[4.99076236 9.54743538]
152,0.3060000000000002,[0.07943372 0.61211942],[0.37818012 3.02198093],[-0.39310239 -0.96051836],[4.99355072 9.54146769]
153,0.3080000000000002,[0.08018843 0.61815899],[0.37735728 3.01978499],[-0.41141721 -1.09796962],[4.99583973 9.53546183]
154,0.3100000000000002,[0.08094143 0.62419363],[0.37649861 3.01731699],[-0.4293378  -1.23400031],[4.99762915 9.52941782]
155,0.3120000000000002,[0.08169264 0.63022279],[0.37560488 3.01457979],[-0.44686163 -1.36860032],[4.99891882 9.5233357 ]
156,0.3140000000000002,[0.08244199 0.63624594],[0.37467691 3.01157627],[-0.46398649 -1.50176064],[4.9997086  9.51721548]
157,0.3160000000000002,[0.08318943 0.64226256],[0.37371549 3.00830932],[-0.48071051 -1.63347341],[4.99999841 9.5110572 ]
158,0.3180000000000002,[0.08393487 0.64827212],[0.37272143 3.00478186],[-0.49703213 -1.76373186],[4.99978823 9.50486087]
159,0.32000000000000023,[0.08467826 0.65427411],[0.37169553 3.0009968 ],[-0.51295011 -1.89253028],[4.99907808 9.49862652]
160,0.32200000000000023,[0.08541954 0.66026803],[0.3706386  2.99695707],[-0.52846354 -2.01986401],[4.99786802 9.49235418]
161,0.32400000000000023,[0.08615864 0.66625336],[0.36955146 2.99266561],[-0.54357179 -2.14572942],[4.99615817 9.48604387]
162,0.32600000000000023,[0.08689551 0.67222961],[0.36843491 2.98812536],[-0.55827454 -2.27012389],[4.99394872 9.47969561]
163,0.32800000000000024,[0.08763009 0.67819629],[0.36728976 2.98333927],[-0.57257176 -2.39304574],[4.99123987 9.47330944]
164,0.33000000000000024,[0.08836232 0.68415291],[0.36611684 2.97831028],[-0.58646372 -2.51449427],[4.98803191 9.46688537]
165,0.33200000000000024,[0.08909216 0.69009899],[0.36491693 2.97304135],[-0.59995095 -2.63446967],[4.98432514 9.46042344]
166,0.33400000000000024,[0.08981954 0.69603406],[0.36369086 2.9675354 ],[-0.61303427 -2.75297304],[4.98011995 9.45392366]
167,0.33600000000000024,[0.09054442 0.70195765],[0.36243944 2.96179539],[-0.62571473 -2.87000634],[4.97541675 9.44738607]
168,0.33800000000000024,[0.09126674 0.7078693 ],[0.36116345 2.95582424],[-0.63799367 -2.98557234],[4.97021601 9.44081068]
169,0.34000000000000025,[0.09198647 0.71376855],[0.3598637  2.94962489],[-0.64987266 -3.09967464],[4.96451826 9.43419754]
170,0.34200000000000025,[0.09270355 0.71965495],[0.358541   2.94320026],[-0.66135353 -3.2123176 ],[4.95832405 9.42754666]
171,0.34400000000000025,[0.09341795 0.72552806],[0.35719612 2.93655324],[-0.67243833 -3.32350635],[4.95163402 9.42085806]
172,0.34600000000000025,[0.09412961 0.73138743],[0.35582986 2.92968675],[-0.68312932 -3.43324672],[4.94444883 9.41413179]
173,0.34800000000000025,[0.09483849 0.73723264],[0.354443   2.92260366],[-0.693429   -3.54154522],[4.9367692  9.40736785]
174,0.35000000000000026,[0.09554456 0.74306325],[0.35303632 2.91530684],[-0.70334007 -3.64840904],[4.92859589 9.40056629]
175,0.35200000000000026,[0.09624779 0.74887885],[0.35161059 2.90779915],[-0.71286543 -3.753846  ],[4.91992973 9.39372713]
176,0.35400000000000026,[0.09694812 0.75467902],[0.35016658 2.90008342],[-0.72200818 -3.85786451],[4.91077159 9.38685039]
177,0.35600000000000026,[0.09764553 0.76046334],[0.34870503 2.89216247],[-0.7307716  -3.96047356],[4.90112236 9.3799361 ]
178,0.35800000000000026,[0.09833998 0.76623142],[0.34722671 2.88403911],[-0.73915914 -4.06168271],[4.89098303 9.3729843 ]
179,0.36000000000000026,[0.09903145 0.77198285],[0.34573236 2.87571611],[-0.74717444 -4.16150199],[4.88035461 9.365995  ]
180,0.36200000000000027,[0.09971989 0.77771725],[0.34422272 2.86719622],[-0.75482127 -4.25994198],[4.86923815 9.35896824]
181,0.36400000000000027,[0.10040529 0.78343421],[0.34269852 2.85848219],[-0.76210359 -4.35701368],[4.85763478 9.35190404]
182,0.36600000000000027,[0.10108761 0.78913336],[0.34116046 2.84957674],[-0.76902548 -4.45272856],[4.84554564 9.34480243]
183,0.36800000000000027,[0.10176683 0.79481433],[0.33960928 2.84048254],[-0.77559117 -4.54709848],[4.83297196 9.33766345]
184,0.3700000000000003,[0.10244292 0.80047673],[0.33804567 2.83120227],[-0.78180501 -4.64013571],[4.81991498 9.33048711]
185,0.3720000000000003,[0.10311586 0.80612021],[0.33647033 2.82173856],[-0.78767148 -4.73185285],[4.80637601 9.32327346]
186,0.3740000000000003,[0.10378563 0.8117444 ],[0.33488394 2.81209404],[-0.7931952  -4.82226288],[4.79235642 9.31602251]
187,0.3760000000000003,[0.1044522  0.81734894],[0.33328718 2.80227128],[-0.79838086 -4.91137905],[4.77785758 9.30873429]
188,0.3780000000000003,[0.10511556 0.82293349],[0.33168071 2.79227285],[-0.80323327 -4.99921495],[4.76288097 9.30140884]
189,0.3800000000000003,[0.10577569 0.82849769],[0.3300652  2.78210128],[-0.80775735 -5.08578439],[4.74742807 9.29404619]
190,0.3820000000000003,[0.10643258 0.83404121],[0.32844128 2.77175908],[-0.81195809 -5.17110146],[4.73150044 9.28664636]
191,0.3840000000000003,[0.1070862  0.83956371],[0.3268096  2.76124872],[-0.81584057 -5.25518045],[4.71509966 9.27920938]
192,0.3860000000000003,[0.10773654 0.84506485],[0.32517078 2.75057264],[-0.81940994 -5.33803589],[4.69822737 9.27173528]
193,0.3880000000000003,[0.10838359 0.85054432],[0.32352544 2.73973328],[-0.82267144 -5.41968244],[4.68088526 9.2642241 ]
194,0.3900000000000003,[0.10902734 0.85600178],[0.32187417 2.72873301],[-0.82563034 -5.50013497],[4.66307507 9.25667586]
195,0.3920000000000003,[0.10966777 0.86143693],[0.32021759 2.71757419],[-0.828292   -5.57940847],[4.64479858 9.2490906 ]
196,0.3940000000000003,[0.11030488 0.86684945],[0.31855627 2.70625916],[-0.83066183 -5.65751807],[4.6260576  9.24146834]
197,0.3960000000000003,[0.11093867 0.87223903],[0.31689078 2.6947902 ],[-0.83274526 -5.734479  ],[4.60685403 9.23380911]
198,0.3980000000000003,[0.11156911 0.87760537],[0.31522168 2.68316959],[-0.83454779 -5.81030659],[4.58718978 9.22611295]
199,0.4000000000000003,[0.11219621 0.88294817],[0.31354953 2.67139955],[-0.83607495 -5.88501622],[4.56706681 9.21837988]
200,0.4020000000000003,[0.11281996 0.88826713],[0.31187487 2.65948231],[-0.83733229 -5.95862337],[4.54648713 9.21060994]
201,0.4040000000000003,[0.11344036 0.89356197],[0.31019822 2.64742002],[-0.8383254  -6.03114352],[4.52545282 9.20280316]
202,0.4060000000000003,[0.1140574 0.8988324],[0.3085201  2.63521483],[-0.83905989 -6.10259222],[4.50396596 9.19495956]
203,0.4080000000000003,[0.11467108 0.90407814],[0.30684101 2.62286886],[-0.83954138 -6.17298501],[4.48202871 9.18707919]
204,0.4100000000000003,[0.1152814  0.90929891],[0.30516146 2.61038419],[-0.83977551 -6.24233742],[4.45964325 9.17916207]
205,0.4120000000000003,[0.11588836 0.91449443],[0.30348193 2.59776286],[-0.83976792 -6.31066501],[4.43681184 9.17120823]
206,0.4140000000000003,[0.11649197 0.91966445],[0.30180288 2.58500689],[-0.83952427 -6.37798329],[4.41353675 9.1632177 ]
207,0.4160000000000003,[0.11709222 0.92480868],[0.30012478 2.57211828],[-0.83905021 -6.44430773],[4.38982031 9.15519053]
208,0.4180000000000003,[0.11768912 0.92992688],[0.29844807 2.55909897],[-0.83835138 -6.50965376],[4.3656649  9.14712673]
209,0.4200000000000003,[0.11828266 0.93501878],[0.29677321 2.5459509 ],[-0.83743344 -6.57403677],[4.34107292 9.13902634]
210,0.4220000000000003,[0.11887286 0.94008414],[0.2951006  2.53267595],[-0.83630201 -6.63747206],[4.31604683 9.1308894 ]
