,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[ 1.95574002 92.89127356],[0.268 0.104]
1,0.001,[1.95574002e-06 9.28912736e-05],[0.00195574 0.09289127],[ 1.89450491 89.00713108],[0.26784545 0.09948564]
2,0.002,[5.80598495e-06 2.74789678e-04],[0.00385024 0.1818984 ],[ 1.83555249 85.2681349 ],[0.26769375 0.09514768]
3,0.003,[1.14917824e-05 5.41956218e-04],[0.0056858  0.26716654],[ 1.77879874 81.66895856],[0.2675448  0.09097961]
4,0.004,[1.89563785e-05 8.90791716e-04],[0.0074646 0.3488355],[ 1.72416254 78.20446952],[0.26739849 0.08697517]
5,0.005,[2.81451372e-05 1.31783168e-03],[0.00918876 0.42703997],[ 1.67156569 74.86972237],[0.26725472 0.0831283 ]
6,0.006,[3.90054616e-05 1.81974137e-03],[0.01086032 0.50190969],[ 1.6209328  71.65995229],[0.2671134 0.0794332]
7,0.007,[5.14867188e-05 2.39331102e-03],[0.01248126 0.57356964],[ 1.5721912  68.57056862],[0.26697443 0.07588425]
8,0.008,[6.55401672e-05 3.03545123e-03],[0.01405345 0.64214021],[ 1.52527087 65.59714867],[0.26683772 0.07247606]
9,0.009000000000000001,[8.11188864e-05 3.74318859e-03],[0.01557872 0.70773736],[ 1.48010439 62.7354317 ],[0.26670318 0.06920341]
10,0.010000000000000002,[9.81777100e-05 4.51366138e-03],[0.01705882 0.77047279],[ 1.43662679 59.9813131 ],[0.26657074 0.0660613 ]
11,0.011000000000000003,[0.00011667 0.00534412],[0.01849545 0.8304541 ],[ 1.39477552 57.33083872],[0.26644032 0.06304489]
12,0.012000000000000004,[0.00013656 0.0062319 ],[0.01989023 0.88778494],[ 1.35449037 54.78019944],[0.26631182 0.06014954]
13,0.013000000000000005,[0.00015781 0.00717447],[0.02124472 0.94256514],[ 1.31571337 52.32572587],[0.26618519 0.05737077]
14,0.014000000000000005,[0.00018037 0.00816936],[0.02256043 0.99489087],[ 1.27838869 49.96388329],[0.26606035 0.05470424]
15,0.015000000000000006,[0.00020421 0.00921421],[0.02383882 1.04485475],[ 1.24246262 47.69126667],[0.26593723 0.05214582]
16,0.016000000000000007,[0.00022929 0.01030676],[0.02508128 1.09254602],[ 1.20788346 45.50459596],[0.26581576 0.04969148]
17,0.017000000000000008,[0.00025558 0.01144481],[0.02628916 1.13805061],[ 1.17460142 43.40071151],[0.26569589 0.04733737]
18,0.01800000000000001,[0.00028304 0.01262626],[0.02746377 1.18145133],[ 1.14256862 41.37656961],[0.26557754 0.04507977]
19,0.01900000000000001,[0.00031165 0.01384909],[0.02860633 1.2228279 ],[ 1.11173895 39.42923825],[0.26546066 0.0429151 ]
20,0.02000000000000001,[0.00034137 0.01511134],[0.02971807 1.26225713],[ 1.08206804 37.55589301],[0.2653452  0.04083991]
21,0.02100000000000001,[0.00037217 0.01641116],[0.03080014 1.29981303],[ 1.05351317 35.75381311],[0.2652311  0.03885087]
22,0.022000000000000013,[0.00040402 0.01774672],[0.03185365 1.33556684],[ 1.02603323 34.02037753],[0.2651183  0.03694478]
23,0.023000000000000013,[0.0004369  0.01911631],[0.03287969 1.36958722],[ 0.99958867 32.35306143],[0.26500675 0.03511855]
24,0.024000000000000014,[0.00047078 0.02051825],[0.03387928 1.40194028],[ 0.97414138 30.7494325 ],[0.26489641 0.03336922]
25,0.025000000000000015,[0.00050563 0.02195094],[0.03485342 1.43268971],[ 0.94965471 29.20714763],[0.26478723 0.03169391]
26,0.026000000000000016,[0.00054144 0.02341284],[0.03580307 1.46189686],[ 0.92609337 27.72394957],[0.26467916 0.03008987]
27,0.027000000000000017,[0.00057816 0.02490246],[0.03672917 1.48962081],[ 0.90342337 26.29766381],[0.26457216 0.02855444]
28,0.028000000000000018,[0.0006158  0.02641838],[0.03763259 1.51591847],[ 0.88161199 24.92619547],[0.26446619 0.02708507]
29,0.02900000000000002,[0.00065431 0.02795922],[0.0385142  1.54084467],[ 0.86062776 23.60752643],[0.2643612  0.02567927]
30,0.03000000000000002,[0.00069369 0.02952367],[0.03937483 1.56445219],[ 0.84044033 22.33971244],[0.26425716 0.02433468]
31,0.03100000000000002,[0.0007339  0.03111047],[0.04021527 1.58679191],[ 0.82102052 21.12088046],[0.26415403 0.02304902]
32,0.03200000000000002,[0.00077494 0.03271838],[0.04103629 1.60791279],[ 0.80234019 19.949226  ],[0.26405177 0.02182006]
33,0.03300000000000002,[0.00081678 0.03434624],[0.04183863 1.62786201],[ 0.78437227 18.82301059],[0.26395034 0.02064569]
34,0.03400000000000002,[0.0008594  0.03599293],[0.042623   1.64668502],[ 0.76709068 17.74055938],[0.26384972 0.01952387]
35,0.035000000000000024,[0.00090279 0.03765735],[0.04339009 1.66442558],[ 0.7504703 16.7002588],[0.26374987 0.01845261]
36,0.036000000000000025,[0.00094693 0.03933848],[0.04414056 1.68112584],[ 0.73448695 15.70055428],[0.26365076 0.01743003]
37,0.037000000000000026,[0.0009918 0.0410353],[0.04487505 1.6968264 ],[ 0.71911731 14.73994812],[0.26355236 0.01645428]
38,0.03800000000000003,[0.0010374  0.04274687],[0.04559417 1.71156634],[ 0.70433894 13.81699734],[0.26345464 0.01552361]
39,0.03900000000000003,[0.0010837  0.04447225],[0.04629851 1.72538334],[ 0.69013022 12.93031177],[0.26335758 0.01463632]
40,0.04000000000000003,[0.00113069 0.04621057],[0.04698864 1.73831365],[ 0.67647031 12.07855201],[0.26326113 0.01379078]
41,0.04100000000000003,[0.00117835 0.04796096],[0.04766511 1.75039221],[ 0.66333915 11.26042764],[0.26316529 0.0129854 ]
42,0.04200000000000003,[0.00122668 0.04972261],[0.04832845 1.76165263],[ 0.6507174 10.4746954],[0.26307002 0.01221867]
43,0.04300000000000003,[0.00127566 0.05149474],[0.04897916 1.77212733],[0.63858642 9.72015745],[0.2629753  0.01148913]
44,0.04400000000000003,[0.00132528 0.05327659],[0.04961775 1.78184749],[0.62692827 8.99565973],[0.26288111 0.01079536]
45,0.04500000000000003,[0.00137552 0.05506743],[0.05024468 1.79084315],[0.61572565 8.30009036],[0.26278742 0.01013602]
46,0.046000000000000034,[0.00142638 0.05686657],[0.0508604  1.79914324],[0.60496189 7.63237806],[0.26269422 0.00950978]
47,0.047000000000000035,[0.00147785 0.05867335],[0.05146537 1.80677561],[0.59462092 6.99149071],[0.26260147 0.0089154 ]
48,0.048000000000000036,[0.00152991 0.06048712],[0.05205999 1.8137671 ],[0.58468727 6.37643389],[0.26250917 0.00835166]
49,0.04900000000000004,[0.00158255 0.06230726],[0.05264467 1.82014354],[0.57514602 5.78624952],[0.26241729 0.0078174 ]
50,0.05000000000000004,[0.00163577 0.06413319],[0.05321982 1.82592979],[0.56598279 5.22001452],[0.26232581 0.00731148]
