,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  -2.12566568 -156.43308869],[ 0.177 -0.185]
1,0.001,[-2.12566568e-06 -1.56433089e-04],[-0.00212567 -0.15643309],[  -2.01483053 -149.35021188],[ 0.17683562 -0.17675982]
2,0.002,[-6.26616188e-06 -4.62216389e-04],[-0.0041405 -0.3057833],[  -1.9082073 -142.5351628],[ 0.17666582 -0.16884391]
3,0.003,[-1.23148654e-05 -9.10534853e-04],[-0.0060487  -0.44831846],[  -1.80563973 -135.97808678],[ 0.17649081 -0.16124025]
4,0.004,[-2.01692086e-05 -1.49483140e-03],[-0.00785434 -0.58429655],[  -1.70697676 -129.66948642],[ 0.17631078 -0.15393724]
5,0.005,[-2.97305286e-05 -2.20879744e-03],[-0.00956132 -0.71396604],[  -1.61207252 -123.60021006],[ 0.17612591 -0.14692373]
6,0.006,[-4.09039211e-05 -3.04636369e-03],[-0.01117339 -0.83756625],[  -1.52078633 -117.76144035],[ 0.17593638 -0.14018896]
7,0.007,[-5.35981000e-05 -4.00169137e-03],[-0.01269418 -0.95532769],[  -1.4329826  -112.14468295],[ 0.17574237 -0.13372259]
8,0.008,[-6.77252614e-05 -5.06916374e-03],[-0.01412716 -1.06747237],[  -1.34853072 -106.74175541],[ 0.17554403 -0.12751462]
9,0.009000000000000001,[-8.32009536e-05 -6.24337787e-03],[-0.01547569 -1.17421413],[  -1.267305   -101.54477625],[ 0.17534153 -0.12155545]
10,0.010000000000000002,[-9.99439508e-05 -7.51913677e-03],[-0.016743  -1.2757589],[ -1.18918449 -96.54615432],[ 0.17513503 -0.11583582]
11,0.011000000000000003,[-0.00011788 -0.00889144],[-0.01793218 -1.37230506],[ -1.11405287 -91.73857837],[ 0.17492467 -0.11034682]
12,0.012000000000000004,[-0.00013692 -0.01035549],[-0.01904623 -1.46404363],[ -1.04179832 -87.11500697],[ 0.17471058 -0.10507985]
13,0.013000000000000005,[-0.00015701 -0.01190664],[-0.02008803 -1.55115864],[ -0.97231335 -82.66865863],[ 0.17449292 -0.10002663]
14,0.014000000000000005,[-0.00017807 -0.01354047],[-0.02106035 -1.6338273 ],[ -0.90549466 -78.39300228],[ 0.1742718  -0.09517921]
15,0.015000000000000006,[-0.00020004 -0.01525269],[-0.02196584 -1.7122203 ],[ -0.84124299 -74.28174801],[ 0.17404737 -0.09052989]
