,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  -7.99752703 -477.88534807],[-0.26836143 -0.55245844]
1,0.001,[-7.99752703e-06 -4.77885348e-04],[-0.00799753 -0.47788535],[  -7.68492757 -458.04329136],[-0.26769093 -0.52939535]
2,0.002,[-2.36799816e-05 -1.41381399e-03],[-0.01568245 -0.93592864],[  -7.38394468 -438.94123031],[-0.26703453 -0.5072322 ]
3,0.003,[-4.67463809e-05 -2.78868386e-03],[-0.0230664  -1.37486987],[  -7.09410932 -420.55169807],[-0.26639168 -0.48593578]
4,0.004,[-7.69068895e-05 -4.58410543e-03],[-0.03016051 -1.79542157],[  -6.81495406 -402.84812861],[-0.26576186 -0.46547415]
5,0.005,[-0.00011388 -0.00678238],[-0.03697546 -2.1982697 ],[  -6.54601792 -385.80486614],[-0.26514456 -0.44581654]
6,0.006,[-0.0001574  -0.00936645],[-0.04352148 -2.58407456],[  -6.28685016 -369.39716563],[-0.26453929 -0.42693334]
7,0.007,[-0.00020721 -0.01231992],[-0.04980833 -2.95347173],[  -6.03701313 -353.60118627],[-0.2639456  -0.40879603]
8,0.008,[-0.00026306 -0.01562699],[-0.05584534 -3.30707291],[  -5.79608449 -338.39397919],[-0.26336304 -0.39137719]
9,0.009000000000000001,[-0.0003247  -0.01927246],[-0.06164143 -3.64546689],[  -5.56365872 -323.75347057],[-0.26279119 -0.3746504 ]
10,0.010000000000000002,[-0.0003919  -0.02324168],[-0.06720509 -3.96922036],[  -5.33934815 -309.65844127],[-0.26222965 -0.35859026]
11,0.011000000000000003,[-0.00046445 -0.02752056],[-0.07254444 -4.27887881],[  -5.12278358 -296.08850372],[-0.26167805 -0.3431723 ]
12,0.012000000000000004,[-0.00054212 -0.03209553],[-0.07766722 -4.57496731],[  -4.91361455 -283.02407679],[-0.26113601 -0.32837297]
