,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  2.2226617  141.64795003],[0.    0.165]
1,0.001,[2.2226617e-06 1.4164795e-04],[0.00222266 0.14164795],[  2.12562447 135.46304003],[7.01464089e-06 1.57807068e-01]
2,0.002,[6.57094786e-06 4.18758940e-04],[0.00434829 0.27711099],[  2.03224576 129.51076965],[1.86685330e-05 1.50896281e-01]
3,0.003,[1.29514798e-05 8.25380700e-04],[0.00638053 0.40662176],[  1.94239012 123.7825877 ],[3.47880402e-05 1.44257196e-01]
4,0.004,[2.12744018e-05 1.35578505e-03],[0.00832292 0.53040435],[  1.85592666 118.27025313],[5.52059464e-05 1.37879755e-01]
5,0.005,[3.14532505e-05 2.00445965e-03],[0.01017885 0.6486746 ],[  1.77272903 112.96582488],[7.97612412e-05 1.31754268e-01]
6,0.006,[4.34048283e-05 2.76610007e-03],[0.01195158 0.76164043],[  1.69267534 107.86165175],[1.08298905e-04 1.25871400e-01]
7,0.007,[5.70490814e-05 3.63560215e-03],[0.01364425 0.86950208],[  1.61564811 102.95036254],[0.00014067 0.12022216]
8,0.008,[7.23089826e-05 4.60805459e-03],[0.0152599  0.97245244],[ 1.54153416 98.22485635],[0.00017673 0.11479788]
9,0.009000000000000001,[8.91104179e-05 5.67873189e-03],[0.01680144 1.0706773 ],[ 1.47022451 93.67829304],[0.00021634 0.10959023]
10,0.010000000000000002,[0.00010738 0.00684309],[0.01827166 1.16435559],[ 1.40161427 89.30408401],[0.00025937 0.10459116]
11,0.011000000000000003,[0.00012706 0.00809675],[0.01967327 1.25365967],[ 1.33560253 85.09588321],[0.00030569 0.09979293]
12,0.012000000000000004,[0.00014806 0.0094355 ],[0.02100888 1.33875556],[ 1.27209222 81.04757833],[0.00035518 0.09518809]
13,0.013000000000000005,[0.00017035 0.01085531],[0.02228097 1.41980313],[ 1.21098999 77.15328233],[0.00040771 0.09076944]
14,0.014000000000000005,[0.00019384 0.01235226],[0.02349196 1.49695642],[ 1.15220608 73.40732518],[0.00046318 0.08653006]
15,0.015000000000000006,[0.00021848 0.01392263],[0.02464416 1.57036374],[ 1.0956542  69.80424594],[0.00052147 0.0824633 ]
16,0.016000000000000007,[0.00024422 0.01556279],[0.02573982 1.64016799],[ 1.04125141 66.33878498],[0.00058247 0.07856271]
17,0.017000000000000008,[0.000271  0.0172693],[0.02678107 1.70650677],[ 0.98891795 63.00587655],[0.0006461  0.07482213]
18,0.01800000000000001,[0.00029877 0.01903881],[0.02776999 1.76951265],[ 0.93857719 59.8006416 ],[0.00071224 0.07123558]
19,0.01900000000000001,[0.00032748 0.02086813],[0.02870857 1.82931329],[ 0.89015545 56.71838084],[0.0007808  0.06779732]
20,0.02000000000000001,[0.00035708 0.02275416],[0.02959872 1.88603167],[ 0.84358188 53.75456801],[0.00085169 0.06450182]
21,0.02100000000000001,[0.00038752 0.02469394],[0.0304423  1.93978624],[ 0.79878842 50.90484345],[0.00092483 0.06134376]
22,0.022000000000000013,[0.00041876 0.02668464],[0.03124109 1.99069108],[ 0.75570957 48.16500789],[0.00100012 0.05831799]
23,0.023000000000000013,[0.00045076 0.02872349],[0.0319968  2.03885609],[ 0.71428241 45.53101645],[0.0010775  0.05541957]
24,0.024000000000000014,[0.00048347 0.03080788],[0.03271108 2.08438711],[ 0.6744464  42.99897287],[0.00115687 0.05264374]
25,0.025000000000000015,[0.00051686 0.03293526],[0.03338553 2.12738608],[ 0.63614332 40.56512398],[0.00123816 0.0499859 ]
26,0.026000000000000016,[0.00055088 0.03510322],[0.03402167 2.1679512 ],[ 0.59931719 38.22585432],[0.00132131 0.04744163]
27,0.027000000000000017,[0.0005855  0.03730939],[0.03462099 2.20617706],[ 0.56391413 35.97768107],[0.00140623 0.04500667]
28,0.028000000000000018,[0.00062068 0.03955155],[0.0351849  2.24215474],[ 0.52988232 33.81724903],[0.00149287 0.04267691]
29,0.02900000000000002,[0.0006564  0.04182752],[0.03571479 2.27597199],[ 0.49717189 31.74132593],[0.00158116 0.0404484 ]
30,0.03000000000000002,[0.00069261 0.04413523],[0.03621196 2.30771332],[ 0.46573485 29.7467978 ],[0.00167103 0.03831734]
31,0.03100000000000002,[0.00072929 0.04647269],[0.03667769 2.33746011],[ 0.43552502 27.83066462],[0.00176242 0.03628004]
32,0.03200000000000002,[0.0007664  0.04883798],[0.03711322 2.36529078],[ 0.4064979  25.99003606],[0.00185528 0.03433297]
33,0.03300000000000002,[0.00080392 0.05122926],[0.03751972 2.39128081],[ 0.3786107  24.22212743],[0.00194955 0.03247273]
34,0.03400000000000002,[0.00084182 0.05364477],[0.03789833 2.41550294],[ 0.35182217 22.52425575],[0.00204517 0.03069603]
35,0.035000000000000024,[0.00088007 0.0560828 ],[0.03825015 2.4380272 ],[ 0.32609262 20.89383599],[0.00214209 0.02899971]
36,0.036000000000000025,[0.00091865 0.05854172],[0.03857624 2.45892103],[ 0.3013838  19.32837747],[0.00224027 0.02738073]
37,0.037000000000000026,[0.00095752 0.06101997],[0.03887763 2.47824941],[ 0.27765885 17.82548037],[0.00233965 0.02583614]
38,0.03800000000000003,[0.00099668 0.06351604],[0.03915528 2.49607489],[ 0.25488229 16.38283234],[0.00244019 0.02436312]
39,0.03900000000000003,[0.00103609 0.0660285 ],[0.03941017 2.51245772],[ 0.2330199  14.99820537],[0.00254184 0.02295895]
40,0.04000000000000003,[0.00107573 0.06855595],[0.03964319 2.52745593],[ 0.21203871 13.66945259],[0.00264456 0.02162101]
41,0.04100000000000003,[0.00111559 0.07109708],[0.03985523 2.54112538],[ 0.19190696 12.39450536],[0.0027483  0.02034676]
42,0.04200000000000003,[0.00115563 0.0736506 ],[0.04004713 2.55351989],[ 0.17259401 11.17137039],[0.00285303 0.01913377]
43,0.04300000000000003,[0.00119585 0.07621529],[0.04021973 2.56469126],[0.15407035 9.99812694],[0.0029587  0.01797969]
44,0.04400000000000003,[0.00123623 0.07878998],[0.0403738  2.57468938],[0.13630749 8.87292423],[0.00306529 0.01688227]
45,0.04500000000000003,[0.00127674 0.08137354],[0.0405101  2.58356231],[0.119278   7.79397883],[0.00317274 0.01583932]
46,0.046000000000000034,[0.00131737 0.0839649 ],[0.04062938 2.59135629],[0.1029554  6.75957223],[0.00328104 0.01484876]
47,0.047000000000000035,[0.0013581  0.08656301],[0.04073234 2.59811586],[0.08731417 5.76804844],[0.00339013 0.01390855]
48,0.048000000000000036,[0.00139892 0.0891669 ],[0.04081965 2.60388391],[0.07232968 4.81781177],[0.0035     0.01301676]
49,0.04900000000000004,[0.00143981 0.0917756 ],[0.04089198 2.60870172],[0.05797819 3.90732458],[0.00361061 0.01217151]
50,0.05000000000000004,[0.00148076 0.09438821],[0.04094996 2.61260904],[0.04423679 3.03510519],[0.00372193 0.01137099]
51,0.05100000000000004,[0.00152176 0.09700385],[0.0409942  2.61564415],[0.03108339 2.19972587],[0.00383393 0.01061347]
52,0.05200000000000004,[0.00156278 0.0996217 ],[0.04102528 2.61784387],[0.01849667 1.39981082],[0.00394658 0.00989727]
53,0.05300000000000004,[0.00160382 0.10224094],[0.04104378 2.61924369],[0.00645606 0.63403436],[0.00405985 0.00922078]
54,0.05400000000000004,[0.00164488 0.10486082],[0.04105023 2.61987772],[-0.00505828 -0.09888096],[0.00417372 0.00858244]
55,0.05500000000000004,[0.00168592 0.1074806 ],[0.04104517 2.61977884],[-0.0160655  -0.80016603],[0.00428817 0.00798075]
56,0.05600000000000004,[0.00172695 0.11009958],[0.04102911 2.61897867],[-0.02658406 -1.47100694],[0.00440317 0.00741429]
57,0.057000000000000044,[0.00176795 0.11271708],[0.04100252 2.61750767],[-0.0366318  -2.11254656],[0.00451869 0.00688165]
58,0.058000000000000045,[0.00180892 0.11533248],[0.04096589 2.61539512],[-0.04622591 -2.72588611],[0.00463472 0.0063815 ]
59,0.059000000000000045,[0.00184984 0.11794515],[0.04091967 2.61266923],[-0.05538299 -3.31208668],[0.00475122 0.00591255]
60,0.060000000000000046,[0.0018907  0.12055451],[0.04086428 2.60935715],[-0.06411906 -3.87217065],[0.00486819 0.00547357]
61,0.06100000000000005,[0.0019315  0.12315999],[0.04080017 2.60548498],[-0.07244956 -4.40712315],[0.0049856  0.00506336]
62,0.06200000000000005,[0.00197223 0.12576107],[0.04072772 2.60107785],[-0.08038941 -4.91789331],[0.00510343 0.00468077]
63,0.06300000000000004,[0.00201288 0.12835723],[0.04064733 2.59615996],[-0.08795301 -5.40539567],[0.00522166 0.00432469]
64,0.06400000000000004,[0.00205344 0.13094798],[0.04055937 2.59075456],[-0.09515423 -5.87051135],[0.00534027 0.00399407]
65,0.06500000000000004,[0.0020939  0.13353287],[0.04046422 2.58488405],[-0.10200649 -6.31408928],[0.00545926 0.00368786]
66,0.06600000000000004,[0.00213426 0.13611144],[0.04036221 2.57856996],[-0.10852271 -6.73694739],[0.00557859 0.00340509]
67,0.06700000000000005,[0.00217452 0.13868327],[0.04025369 2.57183302],[-0.11471537 -7.13987367],[0.00569825 0.00314479]
68,0.06800000000000005,[0.00221466 0.14124796],[0.04013897 2.56469314],[-0.12059652 -7.52362732],[0.00581824 0.00290607]
69,0.06900000000000005,[0.00225467 0.14380513],[0.04001838 2.55716951],[-0.12617777 -7.88893974],[0.00593852 0.00268803]
70,0.07000000000000005,[0.00229457 0.14635441],[0.0398922  2.54928058],[-0.13147034 -8.23651556],[0.00605909 0.00248982]
71,0.07100000000000005,[0.00233433 0.14889546],[0.03976073 2.54104406],[-0.13648505 -8.56703358],[0.00617994 0.00231063]
72,0.07200000000000005,[0.00237395 0.15142793],[0.03962424 2.53247703],[-0.14123233 -8.88114774],[0.00630105 0.00214967]
73,0.07300000000000005,[0.00241343 0.15395153],[0.03948301 2.52359588],[-0.14572225 -9.17948798],[0.00642241 0.00200619]
74,0.07400000000000005,[0.00245277 0.15646595],[0.03933729 2.51441639],[-0.14996454 -9.46266116],[0.006544   0.00187945]
75,0.07500000000000005,[0.00249196 0.1589709 ],[0.03918733 2.50495373],[-0.15396857 -9.73125181],[0.00666582 0.00176875]
76,0.07600000000000005,[0.00253099 0.16146612],[0.03903336 2.49522248],[-0.15774339 -9.98582303],[0.00678785 0.00167342]
77,0.07700000000000005,[0.00256987 0.16395136],[0.03887561 2.48523665],[ -0.16129772 -10.22691719],[0.00691008 0.00159281]
78,0.07800000000000006,[0.00260858 0.16642637],[0.03871432 2.47500974],[ -0.16463998 -10.45505675],[0.0070325  0.00152629]
79,0.07900000000000006,[0.00264713 0.16889092],[0.03854968 2.46455468],[ -0.16777829 -10.6707449 ],[0.0071551  0.00147326]
80,0.08000000000000006,[0.00268551 0.17134481],[0.0383819  2.45388394],[ -0.17072049 -10.87446633],[0.00727787 0.00143314]
81,0.08100000000000006,[0.00272372 0.17378782],[0.03821118 2.44300947],[ -0.17347414 -11.06668785],[0.0074008  0.00140537]
82,0.08200000000000006,[0.00276176 0.17621976],[0.0380377  2.43194278],[ -0.17604652 -11.24785907],[0.00752388 0.00138942]
83,0.08300000000000006,[0.00279962 0.17864045],[0.03786166 2.42069492],[ -0.17844465 -11.418413  ],[0.0076471  0.00138477]
84,0.08400000000000006,[0.00283731 0.18104973],[0.03768321 2.40927651],[ -0.18067534 -11.57876668],[0.00777046 0.00139092]
85,0.08500000000000006,[0.00287481 0.18344743],[0.03750254 2.39769774],[ -0.1827451  -11.72932171],[0.00789394 0.0014074 ]
86,0.08600000000000006,[0.00291213 0.1858334 ],[0.03731979 2.38596842],[ -0.18466025 -11.87046486],[0.00801754 0.00143374]
87,0.08700000000000006,[0.00294926 0.1882075 ],[0.03713513 2.37409796],[ -0.18642687 -12.00256859],[0.00814125 0.00146951]
88,0.08800000000000006,[0.00298621 0.19056959],[0.0369487  2.36209539],[ -0.18805082 -12.12599156],[0.00826506 0.00151427]
