id,time,qpos,qvel,qacc,ctrl
62,0.12600000000000008,[0.0001512  0.00091748],[0.00460257 0.02787876],[0.10476176 0.63224247],[0.3602418 0.3602418]
63,0.12800000000000009,[0.00016084 0.00097584],[0.00481824 0.02917992],[0.10783422 0.65058267],[0.3711612 0.3711612]
64,0.1300000000000001,[0.00017092 0.00103687],[0.00504011 0.03051808],[0.11093488 0.66907729],[0.38220508 0.38220508]
65,0.1320000000000001,[0.00018145 0.00110066],[0.00526823 0.03189352],[0.11406278 0.68772009],[0.39337116 0.39337116]
66,0.1340000000000001,[0.00019246 0.00116727],[0.00550267 0.03330652],[0.11721698 0.70650478],[0.40465712 0.40465712]
67,0.1360000000000001,[0.00020395 0.00123679],[0.00574346 0.03475737],[0.12039651 0.72542498],[0.41606061 0.41606061]
68,0.1380000000000001,[0.00021593 0.00130928],[0.00599066 0.03624632],[0.1236004  0.74447427],[0.42757926 0.42757926]
69,0.1400000000000001,[0.00022842 0.00138483],[0.00624432 0.03777362],[0.12682766 0.76364615],[0.43921066 0.43921066]
70,0.1420000000000001,[0.00024143 0.00146351],[0.00650447 0.03933948],[0.1300773  0.78293408],[0.45095238 0.45095238]
71,0.1440000000000001,[0.00025497 0.0015454 ],[0.00677117 0.04094415],[0.13334832 0.80233141],[0.46280198 0.46280198]
72,0.1460000000000001,[0.00026906 0.00163057],[0.00704445 0.04258781],[0.1366397  0.82183149],[0.47475696 0.47475696]
73,0.1480000000000001,[0.00028371 0.00171911],[0.00732435 0.04427066],[0.13995043 0.84142757],[0.48681483 0.48681483]
74,0.1500000000000001,[0.00029893 0.0018111 ],[0.00761091 0.04599289],[0.14327946 0.86111286],[0.49897305 0.49897305]
75,0.1520000000000001,[0.00031474 0.00190661],[0.00790416 0.04775465],[0.14662577 0.88088052],[0.51122907 0.51122907]
76,0.1540000000000001,[0.00033114 0.00200572],[0.00820413 0.0495561 ],[0.1499883  0.90072362],[0.5235803 0.5235803]
77,0.1560000000000001,[0.00034817 0.00210851],[0.00851087 0.05139737],[0.15336599 0.92063523],[0.53602413 0.53602413]
78,0.1580000000000001,[0.00036581 0.00221507],[0.00882438 0.05327859],[0.15675779 0.94060833],[0.54855795 0.54855795]
79,0.16000000000000011,[0.0003841  0.00232547],[0.00914471 0.05519986],[0.16016262 0.96063586],[0.56117909 0.56117909]
80,0.16200000000000012,[0.00040305 0.00243979],[0.00947187 0.05716128],[0.1635794  0.98071073],[0.57388487 0.57388487]
81,0.16400000000000012,[0.00042266 0.00255812],[0.00980588 0.05916293],[0.16700704 1.00082577],[0.58667261 0.58667261]
82,0.16600000000000012,[0.00044295 0.00268053],[0.01014677 0.06120488],[0.17044444 1.02097379],[0.59953958 0.59953958]
83,0.16800000000000012,[0.00046394 0.0028071 ],[0.01049455 0.06328717],[0.17389051 1.04114756],[0.61248304 0.61248304]
84,0.17000000000000012,[0.00048564 0.00293792],[0.01084924 0.06540985],[0.17734413 1.06133978],[0.62550022 0.62550022]
85,0.17200000000000013,[0.00050806 0.00307307],[0.01121085 0.06757294],[0.18080419 1.08154314],[0.63858834 0.63858834]
86,0.17400000000000013,[0.00053122 0.00321262],[0.01157939 0.06977644],[0.18426957 1.10175027],[0.6517446 0.6517446]
87,0.17600000000000013,[0.00055513 0.00335666],[0.01195486 0.07202035],[0.18773913 1.12195378],[0.66496618 0.66496618]
88,0.17800000000000013,[0.0005798  0.00350527],[0.01233729 0.07430464],[0.19121174 1.14214622],[0.67825021 0.67825021]
89,0.18000000000000013,[0.00060526 0.00365853],[0.01272666 0.07662928],[0.19468627 1.16232013],[0.69159386 0.69159386]
90,0.18200000000000013,[0.0006315  0.00381652],[0.01312298 0.07899422],[0.19816156 1.18246801],[0.70499422 0.70499422]
91,0.18400000000000014,[0.00065856 0.00397932],[0.01352626 0.08139938],[0.20163646 1.20258232],[0.7184484 0.7184484]
92,0.18600000000000014,[0.00068643 0.00414701],[0.01393648 0.08384469],[0.20510982 1.2226555 ],[0.73195349 0.73195349]
93,0.18800000000000014,[0.00071514 0.00431967],[0.01435364 0.08633005],[0.20858048 1.24267997],[0.74550655 0.74550655]
94,0.19000000000000014,[0.00074469 0.00449738],[0.01477773 0.08885535],[0.21204727 1.2626481 ],[0.75910461 0.75910461]
95,0.19200000000000014,[0.00077511 0.00468022],[0.01520875 0.09142045],[0.21550902 1.28255226],[0.77274473 0.77274473]
96,0.19400000000000014,[0.0008064  0.00486827],[0.01564668 0.09402522],[0.21896456 1.30238478],[0.78642391 0.78642391]
97,0.19600000000000015,[0.00083859 0.00506161],[0.0160915 0.0966695],[0.22241271 1.32213798],[0.80013914 0.80013914]
98,0.19800000000000015,[0.00087167 0.00526031],[0.01654321 0.09935311],[0.22585227 1.34180416],[0.81388742 0.81388742]
99,0.20000000000000015,[0.00090568 0.00546447],[0.01700177 0.10207586],[0.22928208 1.36137559],[0.82766572 0.82766572]
100,0.20200000000000015,[0.00094061 0.00567414],[0.01746717 0.10483755],[0.23270094 1.38084454],[0.84147098 0.84147098]
101,0.20400000000000015,[0.00097649 0.00588942],[0.01793939 0.10763795],[0.23610766 1.40020326],[0.85530016 0.85530016]
102,0.20600000000000016,[0.00101333 0.00611037],[0.01841839 0.11047684],[0.23950105 1.41944398],[0.86915018 0.86915018]
103,0.20800000000000016,[0.00105113 0.00633708],[0.01890415 0.11335396],[0.2428799  1.43855893],[0.88301796 0.88301796]
104,0.21000000000000016,[0.00108993 0.00656962],[0.01939664 0.11626904],[0.24624302 1.45754032],[0.8969004 0.8969004]
105,0.21200000000000016,[0.00112972 0.00680806],[0.01989582 0.1192218 ],[0.2495892  1.47638037],[0.91079439 0.91079439]
106,0.21400000000000016,[0.00117052 0.00705248],[0.02040165 0.12221194],[0.25291725 1.49507127],[0.92469681 0.92469681]
107,0.21600000000000016,[0.00121235 0.00730296],[0.0209141  0.12523915],[0.25622596 1.51360523],[0.93860454 0.93860454]
108,0.21800000000000017,[0.00125522 0.00755957],[0.02143313 0.1283031 ],[0.25951413 1.53197444],[0.95251443 0.95251443]
109,0.22000000000000017,[0.00129913 0.00782238],[0.02195869 0.13140344],[0.26278053 1.5501711 ],[0.96642334 0.96642334]
110,0.22200000000000017,[0.00134412 0.00809146],[0.02249074 0.13453982],[0.26602398 1.5681874 ],[0.9803281 0.9803281]
111,0.22400000000000017,[0.00139017 0.00836688],[0.02302923 0.13771185],[0.26924326 1.58601554],[0.99422554 0.99422554]
112,0.22600000000000017,[0.00143732 0.00864872],[0.0235741  0.14091915],[0.27243715 1.60364774],[1.0081125 1.0081125]
113,0.22800000000000017,[0.00148557 0.00893704],[0.02412531 0.1441613 ],[0.27560446 1.6210762 ],[1.02198577 1.02198577]
114,0.23000000000000018,[0.00153494 0.00923192],[0.0246828  0.14743788],[0.27874398 1.63829314],[1.03584219 1.03584219]
115,0.23200000000000018,[0.00158543 0.00953341],[0.02524651 0.15074847],[0.28185448 1.65529079],[1.04967853 1.04967853]
116,0.23400000000000018,[0.00163706 0.0098416 ],[0.02581638 0.15409259],[0.28493478 1.6720614 ],[1.06349161 1.06349161]
117,0.23600000000000018,[0.00168985 0.01015654],[0.02639234 0.15746978],[0.28798366 1.68859721],[1.0772782 1.0772782]
118,0.23800000000000018,[0.0017438 0.0104783],[0.02697434 0.16087956],[0.29099992 1.7048905 ],[1.09103509 1.09103509]
119,0.24000000000000019,[0.00179892 0.01080694],[0.02756231 0.16432143],[0.29398235 1.72093356],[1.10475907 1.10475907]
120,0.2420000000000002,[0.00185523 0.01114253],[0.02815617 0.16779487],[0.29692975 1.7367187 ],[1.1184469 1.1184469]
121,0.2440000000000002,[0.00191275 0.01148513],[0.02875585 0.17129935],[0.29984092 1.75223823],[1.13209536 1.13209536]
122,0.2460000000000002,[0.00197147 0.0118348 ],[0.02936128 0.17483431],[0.30271467 1.76748451],[1.14570121 1.14570121]
123,0.2480000000000002,[0.00203141 0.0121916 ],[0.02997238 0.17839921],[0.30554979 1.78244992],[1.15926123 1.15926123]
124,0.25000000000000017,[0.00209259 0.01255558],[0.03058907 0.18199347],[0.3083451  1.79712685],[1.17277216 1.17277216]
125,0.25200000000000017,[0.00215501 0.01292682],[0.03121127 0.18561648],[0.31109941 1.81150774],[1.18623077 1.18623077]
126,0.25400000000000017,[0.00221869 0.01330535],[0.03183889 0.18926765],[0.31381152 1.82558503],[1.19963383 1.19963383]
127,0.25600000000000017,[0.00228364 0.01369124],[0.03247185 0.19294636],[0.31648027 1.83935123],[1.21297809 1.21297809]
128,0.2580000000000002,[0.00234986 0.01408455],[0.03311006 0.19665195],[0.31910446 1.85279885],[1.2262603 1.2262603]
129,0.2600000000000002,[0.00241736 0.01448531],[0.03375343 0.20038379],[0.32168293 1.86592045],[1.23947723 1.23947723]
130,0.2620000000000002,[0.00248617 0.0148936 ],[0.03440185 0.20414121],[0.3242145  1.87870862],[1.25262564 1.25262564]
131,0.2640000000000002,[0.00255628 0.01530944],[0.03505525 0.20792352],[0.32669801 1.891156  ],[1.26570229 1.26570229]
132,0.2660000000000002,[0.0026277 0.0157329],[0.03571351 0.21173003],[0.32913229 1.90325526],[1.27870393 1.27870393]
133,0.2680000000000002,[0.00270046 0.01616402],[0.03637655 0.21556003],[0.3315162  1.91499912],[1.29162734 1.29162734]
134,0.2700000000000002,[0.00277455 0.01660285],[0.03704424 0.21941279],[0.33384858 1.92638033],[1.30446929 1.30446929]
135,0.2720000000000002,[0.00284998 0.01704942],[0.0377165  0.22328758],[0.33612829 1.93739171],[1.31722653 1.31722653]
136,0.2740000000000002,[0.00292677 0.01750379],[0.03839321 0.22718363],[0.33835418 1.94802611],[1.32989586 1.32989586]
137,0.2760000000000002,[0.00300491 0.01796599],[0.03907426 0.23110018],[0.34052514 1.95827642],[1.34247404 1.34247404]
138,0.2780000000000002,[0.00308443 0.01843607],[0.03975954 0.23503645],[0.34264002 1.96813561],[1.35495787 1.35495787]
139,0.2800000000000002,[0.00316533 0.01891405],[0.04044893 0.23899165],[0.34469772 1.97759668],[1.36734413 1.36734413]
140,0.2820000000000002,[0.00324762 0.01939998],[0.04114233 0.24296495],[0.34669711 1.9866527 ],[1.37962962 1.37962962]
141,0.2840000000000002,[0.00333129 0.01989389],[0.0418396  0.24695555],[0.3486371  1.99529678],[1.39181114 1.39181114]
142,0.2860000000000002,[0.00341638 0.02039581],[0.04254064 0.25096259],[0.35051659 2.0035221 ],[1.4038855 1.4038855]
143,0.2880000000000002,[0.00350287 0.02090579],[0.04324531 0.25498523],[0.35233449 2.0113219 ],[1.41584952 1.41584952]
144,0.2900000000000002,[0.00359077 0.02142383],[0.04395348 0.25902261],[0.35408973 2.01868949],[1.42770002 1.42770002]
145,0.2920000000000002,[0.0036801  0.02194998],[0.04466505 0.26307385],[0.35578122 2.02561821],[1.43943384 1.43943384]
146,0.2940000000000002,[0.00377086 0.02248425],[0.04537986 0.26713805],[0.3574079  2.03210152],[1.45104781 1.45104781]
147,0.2960000000000002,[0.00386306 0.02302668],[0.0460978  0.27121432],[0.35896872 2.03813289],[1.46253879 1.46253879]
148,0.2980000000000002,[0.0039567  0.02357729],[0.04681873 0.27530173],[0.36046264 2.04370591],[1.47390365 1.47390365]
149,0.3000000000000002,[0.00405178 0.02413609],[0.0475425  0.27939936],[0.36188862 2.0488142 ],[1.48513925 1.48513925]
150,0.3020000000000002,[0.00414832 0.0247031 ],[0.04826899 0.28350626],[0.36324564 2.05345148],[1.49624248 1.49624248]
151,0.3040000000000002,[0.00424632 0.02527834],[0.04899806 0.28762148],[0.36453267 2.05761153],[1.50721023 1.50721023]
152,0.3060000000000002,[0.00434577 0.02586183],[0.04972956 0.29174406],[0.36574873 2.06128821],[1.51803942 1.51803942]
153,0.3080000000000002,[0.0044467  0.02645357],[0.05046334 0.29587301],[0.3668928  2.06447547],[1.52872696 1.52872696]
154,0.3100000000000002,[0.0045491  0.02705359],[0.05119927 0.30000735],[0.36796391 2.06716732],[1.53926978 1.53926978]
155,0.3120000000000002,[0.00465297 0.02766188],[0.05193719 0.30414606],[0.36896109 2.06935787],[1.54966483 1.54966483]
156,0.3140000000000002,[0.00475833 0.02827846],[0.05267696 0.30828814],[0.36988338 2.0710413 ],[1.55990908 1.55990908]
157,0.3160000000000002,[0.00486516 0.02890332],[0.05341842 0.31243257],[0.37072984 2.07221187],[1.5699995 1.5699995]
158,0.3180000000000002,[0.00497349 0.02953648],[0.05416142 0.3165783 ],[0.37149951 2.07286396],[1.57993308 1.57993308]
159,0.32000000000000023,[0.0050833  0.03017793],[0.0549058  0.32072428],[0.37219149 2.07299199],[1.58970683 1.58970683]
160,0.32200000000000023,[0.0051946  0.03082767],[0.05565141 0.32486946],[0.37280487 2.07259051],[1.59931776 1.59931776]
161,0.32400000000000023,[0.0053074  0.03148569],[0.05639809 0.32901277],[0.37333874 2.07165415],[1.60876293 1.60876293]
162,0.32600000000000023,[0.00542169 0.032152  ],[0.05714567 0.33315312],[0.37379222 2.07017762],[1.61803938 1.61803938]
163,0.32800000000000024,[0.00553748 0.03282658],[0.057894   0.33728944],[0.37416445 2.06815574],[1.6271442 1.6271442]
164,0.33000000000000024,[0.00565476 0.03350942],[0.05864291 0.3414206 ],[0.37445456 2.06558342],[1.63607447 1.63607447]
165,0.33200000000000024,[0.00577355 0.03420051],[0.05939223 0.34554551],[0.37466172 2.06245569],[1.6448273 1.6448273]
166,0.33400000000000024,[0.00589383 0.03489984],[0.0601418  0.34966305],[0.3747851  2.05876764],[1.65339982 1.65339982]
167,0.33600000000000024,[0.00601561 0.03560738],[0.06089145 0.35377208],[0.37482389 2.0545145 ],[1.66178919 1.66178919]
168,0.33800000000000024,[0.0061389  0.03632312],[0.06164101 0.35787146],[0.37477729 2.04969158],[1.66999258 1.66999258]
169,0.34000000000000025,[0.00626368 0.03704704],[0.0623903  0.36196005],[0.37464452 2.04429431],[1.67800717 1.67800717]
170,0.34200000000000025,[0.00638996 0.03777912],[0.06313915 0.36603669],[0.37442481 2.03831821],[1.68583018 1.68583018]
171,0.34400000000000025,[0.00651773 0.03851932],[0.06388738 0.3701002 ],[0.37411742 2.03175893],[1.69345884 1.69345884]
172,0.34600000000000025,[0.006647   0.03926762],[0.06463482 0.37414943],[0.37372162 2.02461222],[1.7008904 1.7008904]
173,0.34800000000000025,[0.00677776 0.04002398],[0.0653813  0.37818318],[0.37323667 2.01687393],[1.70812214 1.70812214]
174,0.35000000000000026,[0.00691002 0.04078838],[0.06612662 0.38220026],[0.3726619  2.00854003],[1.71515137 1.71515137]
175,0.35200000000000026,[0.00704376 0.04156078],[0.06687061 0.38619947],[0.37199661 1.99960663],[1.72197541 1.72197541]
176,0.35400000000000026,[0.00717898 0.04234114],[0.06761309 0.39017961],[0.37124013 1.99006991],[1.7285916 1.7285916]
177,0.35600000000000026,[0.00731569 0.04312942],[0.06835388 0.39413946],[0.37039183 1.9799262 ],[1.73499732 1.73499732]
178,0.35800000000000026,[0.00745388 0.04392558],[0.06909278 0.39807781],[0.36945107 1.96917195],[1.74118996 1.74118996]
179,0.36000000000000026,[0.00759354 0.04472956],[0.06982961 0.40199341],[0.36841724 1.95780371],[1.74716695 1.74716695]
180,0.36200000000000027,[0.00773466 0.04554133],[0.07056419 0.40588505],[0.36728975 1.94581817],[1.75292574 1.75292574]
181,0.36400000000000027,[0.00787726 0.04636084],[0.07129633 0.40975147],[0.36606802 1.93321214],[1.75846379 1.75846379]
182,0.36600000000000027,[0.00802131 0.04718802],[0.07202583 0.41359144],[0.36475151 1.91998254],[1.76377861 1.76377861]
183,0.36800000000000027,[0.00816681 0.04802283],[0.07275251 0.41740369],[0.36333966 1.90612644],[1.76886774 1.76886774]
184,0.3700000000000003,[0.00831377 0.0488652 ],[0.07347618 0.42118697],[0.36183198 1.89164101],[1.77372871 1.77372871]
185,0.3720000000000003,[0.00846216 0.04971508],[0.07419663 0.42494002],[0.36022796 1.87652358],[1.77835913 1.77835913]
186,0.3740000000000003,[0.00861199 0.0505724 ],[0.07491369 0.42866156],[0.35852713 1.86077158],[1.78275659 1.78275659]
187,0.3760000000000003,[0.00876324 0.0514371 ],[0.07562714 0.43235033],[0.35672902 1.8443826 ],[1.78691874 1.78691874]
188,0.3780000000000003,[0.00891591 0.05230911],[0.07633681 0.43600504],[0.35483322 1.82735434],[1.79084325 1.79084325]
189,0.3800000000000003,[0.00907    0.05318836],[0.07704249 0.43962441],[0.35283929 1.80968463],[1.79452781 1.79452781]
190,0.3820000000000003,[0.00922549 0.05407478],[0.07774398 0.44320715],[0.35074686 1.79137147],[1.79797017 1.79797017]
191,0.3840000000000003,[0.00938237 0.05496828],[0.07844109 0.44675198],[0.34855553 1.77241296],[1.80116807 1.80116807]
192,0.3860000000000003,[0.00954064 0.0558688 ],[0.07913362 0.45025759],[0.34626498 1.75280735],[1.80411931 1.80411931]
193,0.3880000000000003,[0.00970028 0.05677624],[0.07982137 0.4537227 ],[0.34387486 1.73255303],[1.80682171 1.80682171]
194,0.3900000000000003,[0.00986129 0.05769053],[0.08050414 0.45714599],[0.34138486 1.71164853],[1.80927313 1.80927313]
195,0.3920000000000003,[0.01002365 0.05861159],[0.08118173 0.46052618],[0.33879472 1.69009251],[1.81147144 1.81147144]
196,0.3940000000000003,[0.01018736 0.05953931],[0.08185394 0.46386195],[0.33610415 1.66788378],[1.81341458 1.81341458]
197,0.3960000000000003,[0.0103524  0.06047361],[0.08252057 0.46715199],[0.33331292 1.64502131],[1.81510049 1.81510049]
198,0.3980000000000003,[0.01051876 0.0614144 ],[0.08318141 0.470395  ],[0.33042081 1.62150417],[1.81652715 1.81652715]
199,0.4000000000000003,[0.01068644 0.06236158],[0.08383626 0.47358966],[0.32742762 1.59733161],[1.81769259 1.81769259]
200,0.4020000000000003,[0.01085541 0.06331505],[0.08448493 0.47673467],[0.32433319 1.57250301],[1.81859485 1.81859485]
201,0.4040000000000003,[0.01102566 0.06427471],[0.08512721 0.4798287 ],[0.32113736 1.54701791],[1.81923203 1.81923203]
202,0.4060000000000003,[0.01119719 0.06524045],[0.08576289 0.48287045],[0.31784001 1.52087598],[1.81960225 1.81960225]
203,0.4080000000000003,[0.01136997 0.06621217],[0.08639177 0.48585861],[0.31444103 1.49407704],[1.81970365 1.81970365]
204,0.4100000000000003,[0.011544   0.06718975],[0.08701365 0.48879185],[0.31094035 1.46662107],[1.81953445 1.81953445]
205,0.4120000000000003,[0.01171925 0.06817309],[0.08762832 0.49166887],[0.30733791 1.43850818],[1.81909286 1.81909286]
206,0.4140000000000003,[0.01189572 0.06916207],[0.08823559 0.49448834],[0.30363367 1.40973865],[1.81837714 1.81837714]
207,0.4160000000000003,[0.01207339 0.07015656],[0.08883525 0.49724897],[0.29982763 1.38031289],[1.81738561 1.81738561]
208,0.4180000000000003,[0.01225225 0.07115646],[0.08942709 0.49994943],[0.2959198  1.35023147],[1.8161166 1.8161166]
209,0.4200000000000003,[0.01243227 0.07216164],[0.09001091 0.50258842],[0.29191023 1.31949511],[1.81456848 1.81456848]
210,0.4220000000000003,[0.01261344 0.07317197],[0.0905865  0.50516463],[0.28779897 1.28810469],[1.81273967 1.81273967]
