,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  -7.20954389 -495.79488893],[ 0.30676584 -0.58234513]
1,0.001,[-7.20954389e-06 -4.95794889e-04],[-0.00720954 -0.49579489],[  -6.87547918 -474.53406659],[ 0.30700727 -0.55762413]
2,0.002,[-2.12945670e-05 -1.46612384e-03],[-0.01408502 -0.97032896],[  -6.55393112 -454.07048155],[ 0.30723229 -0.53387109]
3,0.003,[-4.19335212e-05 -2.89052328e-03],[-0.02063895 -1.42439944],[  -6.24439294 -434.37452201],[ 0.30744148 -0.51105023]
4,0.004,[-6.88168683e-05 -4.74929724e-03],[-0.02688335 -1.85877396],[  -5.9463596  -415.41755133],[ 0.30763543 -0.48912712]
5,0.005,[-0.00010165 -0.00702349],[-0.03282971 -2.27419151],[  -5.65933332 -397.17191986],[ 0.30781467 -0.46806859]
6,0.006,[-0.00014014 -0.00969485],[-0.03848904 -2.67136343],[  -5.3828279  -379.61096651],[ 0.30797972 -0.44784274]
7,0.007,[-0.00018401 -0.01274583],[-0.04387187 -3.0509744 ],[  -5.11637194 -362.70901202],[ 0.3081311  -0.42841882]
8,0.008,[-0.000233   -0.01615951],[-0.04898824 -3.41368341],[  -4.8595113  -346.44134564],[ 0.30826926 -0.40976728]
9,0.009000000000000001,[-0.00028684 -0.01991963],[-0.05384775 -3.76012475],[  -4.61181077 -330.78420647],[ 0.30839467 -0.39185966]
10,0.010000000000000002,[-0.0003453  -0.02401054],[-0.05845956 -4.09090896],[  -4.37285519 -315.71476086],[ 0.30850777 -0.37466855]
11,0.011000000000000003,[-0.00040814 -0.02841717],[-0.06283242 -4.40662372],[  -4.14225004 -301.21107657],[ 0.30860896 -0.35816759]
12,0.012000000000000004,[-0.00047511 -0.033125  ],[-0.06697467 -4.7078348 ],[  -3.91962173 -287.25209488],[ 0.30869864 -0.34233138]
13,0.013000000000000005,[-0.000546   -0.03812009],[-0.07089429 -4.99508689],[  -3.70461746 -273.81760089],[ 0.30877718 -0.3271355 ]
14,0.014000000000000005,[-0.0006206  -0.04338899],[-0.07459891 -5.26890449],[  -3.49690491 -260.88819305],[ 0.30884496 -0.31255639]
