,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  -4.47382336 -312.00153608],[ 0.227 -0.367]
1,0.001,[-4.47382336e-06 -3.12001536e-04],[-0.00447382 -0.31200154],[  -4.25724456 -298.25478928],[ 0.22746898 -0.35102017]
2,0.002,[-1.32048913e-05 -9.22257861e-04],[-0.00873107 -0.61025633],[  -4.04880335 -285.02577841],[ 0.2279275  -0.33566803]
3,0.003,[-2.59847626e-05 -1.81753997e-03],[-0.01277987 -0.8952821 ],[  -3.84818911 -272.2954005 ],[ 0.22837594 -0.32092034]
4,0.004,[-4.26128229e-05 -2.98511747e-03],[-0.01662806 -1.1675775 ],[  -3.65509849 -260.04522523],[ 0.22881467 -0.3067547 ]
5,0.005,[-6.28959818e-05 -4.41274020e-03],[-0.02028316 -1.42762273],[  -3.46923658 -248.25748234],[ 0.22924406 -0.29314957]
6,0.006,[-8.66483772e-05 -6.08862041e-03],[-0.0237524  -1.67588021],[  -3.29031776 -236.91504695],[ 0.22966444 -0.28008417]
7,0.007,[-0.00011369 -0.00800142],[-0.02704271 -1.91279526],[  -3.11806628 -226.00142331],[ 0.23007614 -0.26753851]
8,0.008,[-0.00014385 -0.01014021],[-0.03016078 -2.13879668],[  -2.95221662 -215.50072732],[ 0.23047948 -0.25549334]
9,0.009000000000000001,[-0.00017696 -0.01249451],[-0.033113   -2.35429741],[  -2.79251372 -205.39766826],[ 0.23087477 -0.2439301 ]
10,0.010000000000000002,[-0.00021287 -0.0150542 ],[-0.03590551 -2.55969508],[  -2.63871299 -195.67752989],[ 0.23126229 -0.23283093]
11,0.011000000000000003,[-0.00025141 -0.01780958],[-0.03854422 -2.75537261],[  -2.4905803  -186.32615136],[ 0.23164232 -0.22217864]
12,0.012000000000000004,[-0.00029245 -0.02075128],[-0.0410348  -2.94169876],[  -2.34789181 -177.32990789],[ 0.23201513 -0.21195666]
13,0.013000000000000005,[-0.00033583 -0.0238703 ],[-0.04338269 -3.11902867],[  -2.21043371 -168.67569156],[ 0.23238099 -0.20214902]
14,0.014000000000000005,[-0.00038143 -0.02715801],[-0.04559313 -3.28770436],[  -2.07800199 -160.3508923 ],[ 0.23274013 -0.19274036]
15,0.015000000000000006,[-0.0004291  -0.03060606],[-0.04767113 -3.44805525],[  -1.95040209 -152.34337913],[ 0.2330928  -0.18371587]
16,0.016000000000000007,[-0.00047872 -0.03420646],[-0.04962153 -3.60039863],[  -1.82744851 -144.64148182],[ 0.23343922 -0.17506129]
17,0.017000000000000008,[-0.00053017 -0.0379515 ],[-0.05144898 -3.74504011],[  -1.70896453 -137.23397293],[ 0.23377961 -0.16676289]
18,0.01800000000000001,[-0.00058332 -0.04183378],[-0.05315795 -3.88227408],[  -1.59478172 -130.11005044],[ 0.23411419 -0.15880741]
19,0.01900000000000001,[-0.00063808 -0.04584616],[-0.05475273 -4.01238414],[  -1.48473961 -123.25932078],[ 0.23444316 -0.15118211]
20,0.02000000000000001,[-0.00069432 -0.0499818 ],[-0.05623747 -4.13564346],[  -1.37868527 -116.67178253],[ 0.23476671 -0.1438747 ]
21,0.02100000000000001,[-0.00075193 -0.05423412],[-0.05761615 -4.25231524],[  -1.27647294 -110.33781065],[ 0.23508504 -0.13687333]
22,0.022000000000000013,[-0.00081082 -0.05859677],[-0.05889263 -4.36265305],[  -1.17796361 -104.24814125],[ 0.23539832 -0.1301666 ]
23,0.023000000000000013,[-0.00087089 -0.06306367],[-0.06007059 -4.46690119],[ -1.08302472 -98.39385699],[ 0.23570673 -0.12374351]
24,0.024000000000000014,[-0.00093205 -0.06762897],[-0.06115361 -4.56529505],[ -0.99152971 -92.76637306],[ 0.23601044 -0.11759346]
25,0.025000000000000015,[-0.00099419 -0.07228703],[-0.06214514 -4.65806142],[ -0.90335775 -87.35742369],[ 0.23630961 -0.11170623]
26,0.026000000000000016,[-0.00105724 -0.07703245],[-0.0630485  -4.74541884],[ -0.81839337 -82.15904927],[ 0.2366044  -0.10607198]
27,0.027000000000000017,[-0.00112111 -0.08186003],[-0.06386689 -4.82757789],[ -0.73652614 -77.16358397],[ 0.23689497 -0.10068122]
28,0.028000000000000018,[-0.00118571 -0.08676477],[-0.06460342 -4.90474148],[ -0.65765041 -72.36364394],[ 0.23718145 -0.09552481]
29,0.02900000000000002,[-0.00125097 -0.09174187],[-0.06526107 -4.97710512],[ -0.581665   -67.75211601],[ 0.23746399 -0.09059393]
30,0.03000000000000002,[-0.00131682 -0.09678673],[-0.06584274 -5.04485724],[ -0.50847292 -63.32214686],[ 0.23774272 -0.08588008]
31,0.03100000000000002,[-0.00138317 -0.10189491],[-0.06635121 -5.10817938],[ -0.43798115 -59.06713273],[ 0.23801778 -0.08137506]
32,0.03200000000000002,[-0.00144996 -0.10706216],[-0.06678919 -5.16724652],[ -0.37010039 -54.98070954],[ 0.2382893  -0.07707099]
33,0.03300000000000002,[-0.00151712 -0.11228438],[-0.06715929 -5.22222723],[ -0.30474484 -51.05674344],[ 0.2385574  -0.07296025]
34,0.03400000000000002,[-0.00158458 -0.11755767],[-0.06746404 -5.27328397],[ -0.24183199 -47.2893219 ],[ 0.2388222  -0.06903551]
35,0.035000000000000024,[-0.00165229 -0.12287824],[-0.06770587 -5.32057329],[ -0.18128245 -43.67274504],[ 0.23908381 -0.06528968]
36,0.036000000000000025,[-0.00172017 -0.12824249],[-0.06788715 -5.36424604],[ -0.12301974 -40.20151746],[ 0.23934235 -0.06171595]
37,0.037000000000000026,[-0.00178818 -0.13364694],[-0.06801017 -5.40444755],[ -0.06697016 -36.87034042],[ 0.23959792 -0.05830776]
38,0.03800000000000003,[-0.00185626 -0.13908825],[-0.06807714 -5.44131789],[-1.30625998e-02 -3.36741043e+01],[ 0.23985064 -0.05505875]
39,0.03900000000000003,[-0.00192435 -0.14456325],[-0.0680902 -5.474992 ],[  0.03877158 -30.6078816 ],[ 0.24010059 -0.05196282]
40,0.04000000000000003,[-0.0019924  -0.15006885],[-0.06805143 -5.50559988],[  0.08859868 -27.66691986],[ 0.24034789 -0.04901409]
41,0.04100000000000003,[-0.00206036 -0.15560211],[-0.06796283 -5.5332668 ],[  0.13648279 -24.84663534],[ 0.24059262 -0.04620689]
42,0.04200000000000003,[-0.00212819 -0.16116023],[-0.06782635 -5.55811344],[  0.1824859 -22.1426067],[ 0.24083488 -0.04353573]
43,0.04300000000000003,[-0.00219583 -0.16674048],[-0.06764386 -5.58025604],[  0.22666801 -19.55056903],[ 0.24107475 -0.04099536]
44,0.04400000000000003,[-0.00226325 -0.17234029],[-0.0674172  -5.59980661],[  0.26908721 -17.0664081 ],[ 0.24131233 -0.03858068]
