,time,qpos,qvel,qacc,ctrl
0,0.0,[0. 0.],[0. 0.],[  2.66890223 204.67536146],[-0.292  0.243]
1,0.001,[2.66890223e-06 2.04675361e-04],[0.0026689  0.20467536],[  2.52511694 195.52678477],[-0.2921241   0.23236209]
2,0.002,[7.86292141e-06 6.04877508e-04],[0.00519402 0.40020215],[  2.38676011 186.72341251],[-0.292241    0.22214239]
3,0.003,[1.54437007e-05 1.19180307e-03],[0.00758078 0.58692556],[  2.25362902 178.25253753],[-0.29235098  0.21232541]
4,0.004,[2.52781090e-05 1.95698116e-03],[0.00983441 0.7651781 ],[  2.12552721 170.10191032],[-0.29245427  0.2028962 ]
5,0.005,[3.72380445e-05 2.89226117e-03],[0.01195994 0.93528001],[  2.00226469 162.25972571],[-0.29255111  0.1938404 ]
6,0.006,[5.12002447e-05 3.98980090e-03],[0.0139622  1.09753973],[  1.88365803 154.71460927],[-0.29264174  0.18514414]
7,0.007,[6.70461029e-05 5.24205524e-03],[0.01584586 1.25225434],[  1.76953035 147.45560361],[-0.29272638  0.17679409]
8,0.008,[8.46614915e-05 6.64176519e-03],[0.01761539 1.39970995],[  1.65971132 140.47215465],[-0.29280523  0.16877739]
9,0.009000000000000001,[0.00010394 0.00818195],[0.0192751 1.5401821],[  1.55403707 133.75409804],[-0.29287851  0.16108165]
10,0.010000000000000002,[0.00012477 0.00985588],[0.02082914 1.6739362 ],[  1.45235008 127.29164562],[-0.2929464   0.15369496]
11,0.011000000000000003,[0.00014705 0.01165711],[0.02228149 1.80122784],[  1.35449901 121.07537223],[-0.2930091   0.14660582]
12,0.012000000000000004,[0.00017068 0.01357941],[0.02363599 1.92230322],[  1.26033859 115.09620262],[-0.2930668   0.13980317]
13,0.013000000000000005,[0.00019558 0.01561681],[0.02489632 2.03739942],[  1.16972938 109.34539875],[-0.29311965  0.13327636]
14,0.014000000000000005,[0.00022165 0.01776356],[0.02606605 2.14674482],[  1.08253762 103.81454743],[-0.29316785  0.1270151 ]
15,0.015000000000000006,[0.00024879 0.02001412],[0.02714859 2.25055936],[ 0.998635   98.49554821],[-0.29321153  0.12100952]
16,0.016000000000000007,[0.00027694 0.02236317],[0.02814723 2.34905491],[ 0.91789849 93.38060171],[-0.29325087  0.11525009]
17,0.017000000000000008,[0.00030601 0.02480561],[0.02906513 2.44243551],[ 0.84021007 88.46219827],[-0.29328601  0.10972762]
18,0.01800000000000001,[0.00033591 0.02733651],[0.02990534 2.53089771],[ 0.76545661 83.73310698],[-0.2933171   0.10443327]
19,0.01900000000000001,[0.00036658 0.02995114],[0.03067079 2.61463082],[ 0.69352959 79.18636513],[-0.29334427  0.09935852]
20,0.02000000000000001,[0.00039795 0.03264495],[0.03136432 2.69381718],[ 0.62432494 74.81526792],[-0.29336767  0.09449517]
21,0.02100000000000001,[0.00042994 0.03541359],[0.03198865 2.76863245],[ 0.55774283 70.61335868],[-0.29338741  0.0898353 ]
