id,time,qpos,qvel,qacc,ctrl
131,0.2640000000000002,[0.1472099  0.03461549],[1.05331485 0.60345055],[5.0832945  3.83788452],[9.66184952 9.66184952]
132,0.2660000000000002,[0.14933684 0.0358378 ],[1.06347031 0.61115564],[5.07896778 3.85869916],[9.687151 9.687151]
133,0.2680000000000002,[0.15148407 0.0370756 ],[1.07361733 0.61890001],[5.07471397 3.8784171 ],[9.71148378 9.71148378]
134,0.2700000000000002,[0.15365158 0.03832897],[1.08375606 0.62668147],[5.07053114 3.89703953],[9.73484542 9.73484542]
135,0.2720000000000002,[0.15583936 0.03959796],[1.09388663 0.63449785],[5.06641735 3.91456772],[9.75723358 9.75723358]
136,0.2740000000000002,[0.15804737 0.04088265],[1.10400916 0.64234698],[5.06237063 3.93100305],[9.77864602 9.77864602]
137,0.2760000000000002,[0.16027562 0.04218311],[1.11412379 0.65022666],[5.05838904 3.94634697],[9.79908061 9.79908061]
138,0.2780000000000002,[0.16252408 0.04349938],[1.12423063 0.65813474],[5.05447062 3.96060103],[9.8185353 9.8185353]
139,0.2800000000000002,[0.16479274 0.04483152],[1.13432981 0.66606904],[5.0506134  3.97376689],[9.83700815 9.83700815]
140,0.2820000000000002,[0.16708159 0.04617957],[1.14442145 0.67402741],[5.04681542 3.98584627],[9.8544973 9.8544973]
141,0.2840000000000002,[0.1693906  0.04754359],[1.15450565 0.68200767],[5.04307468 3.99684101],[9.87100101 9.87100101]
142,0.2860000000000002,[0.17171976 0.0489236 ],[1.16458251 0.69000767],[5.03938923 4.00675303],[9.88651763 9.88651763]
143,0.2880000000000002,[0.17406907 0.05031965],[1.17465215 0.69802526],[5.03575706 4.01558435],[9.9010456 9.9010456]
144,0.2900000000000002,[0.1764385  0.05173177],[1.18471467 0.70605829],[5.0321762  4.02333708],[9.91458348 9.91458348]
145,0.2920000000000002,[0.17882804 0.05315998],[1.19477015 0.71410461],[5.02864463 4.03001342],[9.92712991 9.92712991]
146,0.2940000000000002,[0.18123767 0.0546043 ],[1.20481868 0.72216209],[5.02516036 4.03561568],[9.93868363 9.93868363]
147,0.2960000000000002,[0.18366739 0.05606476],[1.21486037 0.73022858],[5.02172137 4.04014625],[9.9492435 9.9492435]
148,0.2980000000000002,[0.18611719 0.05754136],[1.22489528 0.73830196],[5.01832565 4.04360761],[9.95880845 9.95880845]
149,0.3000000000000002,[0.18858703 0.05903412],[1.2349235 0.7463801],[5.01497118 4.04600236],[9.96737752 9.96737752]
150,0.3020000000000002,[0.19107692 0.06054304],[1.2449451  0.75446089],[5.01165592 4.04733318],[9.97494987 9.97494987]
151,0.3040000000000002,[0.19358684 0.06206813],[1.25496016 0.7625422 ],[5.00837784 4.04760284],[9.98152472 9.98152472]
152,0.3060000000000002,[0.19611678 0.06360937],[1.26496874 0.77062193],[5.0051349  4.04681421],[9.98710144 9.98710144]
153,0.3080000000000002,[0.19866672 0.06516677],[1.2749709  0.77869798],[5.00192503 4.04497028],[9.99167945 9.99167945]
154,0.3100000000000002,[0.20123666 0.06674031],[1.2849667  0.78676824],[4.99874619 4.04207411],[9.99525831 9.99525831]
155,0.3120000000000002,[0.20382657 0.06832997],[1.2949562  0.79483064],[4.99559629 4.03812886],[9.99783764 9.99783764]
156,0.3140000000000002,[0.20643645 0.06993573],[1.30493945 0.80288307],[4.99247328 4.0331378 ],[9.9994172 9.9994172]
157,0.3160000000000002,[0.20906628 0.07155758],[1.31491649 0.81092348],[4.98937505 4.02710429],[9.99999683 9.99999683]
158,0.3180000000000002,[0.21171605 0.07319548],[1.32488737 0.81894978],[4.98629953 4.0200318 ],[9.99957646 9.99957646]
159,0.32000000000000023,[0.21438576 0.0748494 ],[1.33485212 0.82695992],[4.9832446  4.01192389],[9.99815615 9.99815615]
160,0.32200000000000023,[0.21707538 0.0765193 ],[1.34481078 0.83495183],[4.98020816 4.00278421],[9.99573603 9.99573603]
161,0.32400000000000023,[0.21978491 0.07820515],[1.35476337 0.84292347],[4.97718808 3.99261652],[9.99231634 9.99231634]
162,0.32600000000000023,[0.22251433 0.0799069 ],[1.36470993 0.8508728 ],[4.97418225 3.98142469],[9.98789743 9.98789743]
163,0.32800000000000024,[0.22526363 0.08162449],[1.37465047 0.85879779],[4.9711885  3.96921268],[9.98247974 9.98247974]
164,0.33000000000000024,[0.2280328  0.08335788],[1.38458501 0.86669641],[4.9682047  3.95598454],[9.97606381 9.97606381]
165,0.33200000000000024,[0.23082182 0.08510702],[1.39451357 0.87456664],[4.96522869 3.94174444],[9.96865028 9.96865028]
166,0.33400000000000024,[0.2336307  0.08687183],[1.40443614 0.88240647],[4.9622583  3.92649664],[9.9602399 9.9602399]
167,0.33600000000000024,[0.2364594  0.08865226],[1.41435274 0.89021391],[4.95929133 3.9102455 ],[9.9508335 9.9508335]
168,0.33800000000000024,[0.23930793 0.09044823],[1.42426336 0.89798697],[4.95632561 3.89299549],[9.94043202 9.94043202]
169,0.34000000000000025,[0.24217627 0.09225968],[1.434168   0.90572366],[4.95335893 3.87475118],[9.92903651 9.92903651]
170,0.34200000000000025,[0.2450644  0.09408652],[1.44406665 0.91342202],[4.95038907 3.85551723],[9.9166481 9.9166481]
171,0.34400000000000025,[0.24797232 0.09592868],[1.4539593  0.92108007],[4.9474138  3.83529843],[9.90326804 9.90326804]
172,0.34600000000000025,[0.25090001 0.09778608],[1.46384592 0.92869587],[4.9444309  3.81409964],[9.88889766 9.88889766]
173,0.34800000000000025,[0.25384746 0.09965861],[1.4737265  0.93626748],[4.9414381  3.79192585],[9.8735384 9.8735384]
174,0.35000000000000026,[0.25681466 0.1015462 ],[1.483601   0.94379295],[4.93843314 3.76878213],[9.85719179 9.85719179]
175,0.35200000000000026,[0.2598016  0.10344874],[1.49346941 0.95127038],[4.93541375 3.74467368],[9.83985947 9.83985947]
176,0.35400000000000026,[0.26280827 0.10536613],[1.50333166 0.95869784],[4.93237765 3.71960577],[9.82154317 9.82154317]
177,0.35600000000000026,[0.26583464 0.10729828],[1.51318774 0.96607344],[4.92932252 3.69358381],[9.80224473 9.80224473]
178,0.35800000000000026,[0.26888072 0.10924507],[1.52303759 0.97339528],[4.92624606 3.66661328],[9.78196607 9.78196607]
179,0.36000000000000026,[0.27194648 0.11120639],[1.53288117 0.98066148],[4.92314593 3.6386998 ],[9.76070922 9.76070922]
180,0.36200000000000027,[0.27503192 0.11318213],[1.54271841 0.98787019],[4.9200198  3.60984905],[9.73847631 9.73847631]
181,0.36400000000000027,[0.27813701 0.11517217],[1.55254926 0.99501953],[4.91686532 3.58006686],[9.71526956 9.71526956]
182,0.36600000000000027,[0.28126176 0.11717639],[1.56237365 1.00210767],[4.9136801  3.54935914],[9.69109129 9.69109129]
183,0.36800000000000027,[0.28440614 0.11919465],[1.57219152 1.00913278],[4.91046178 3.5177319 ],[9.66594392 9.66594392]
184,0.3700000000000003,[0.28757015 0.12122684],[1.58200279 1.01609303],[4.90720796 3.48519127],[9.63982996 9.63982996]
185,0.3720000000000003,[0.29075377 0.12327281],[1.59180738 1.02298662],[4.90391622 3.45174346],[9.61275203 9.61275203]
186,0.3740000000000003,[0.29395698 0.12533244],[1.60160521 1.02981175],[4.90058414 3.41739482],[9.58471283 9.58471283]
187,0.3760000000000003,[0.29717977 0.12740557],[1.61139619 1.03656663],[4.89720929 3.38215179],[9.55571517 9.55571517]
188,0.3780000000000003,[0.30042213 0.12949207],[1.62118023 1.04324951],[4.8937892  3.34602089],[9.52576194 9.52576194]
189,0.3800000000000003,[0.30368404 0.13159179],[1.63095723 1.04985862],[4.89032141 3.30900878],[9.49485615 9.49485615]
190,0.3820000000000003,[0.3069655  0.13370457],[1.64072709 1.05639222],[4.88680345 3.2711222 ],[9.46300088 9.46300088]
191,0.3840000000000003,[0.31026648 0.13583027],[1.6504897  1.06284858],[4.8832328  3.23236801],[9.43019931 9.43019931]
192,0.3860000000000003,[0.31358697 0.13796872],[1.66024495 1.06922599],[4.87960697 3.19275317],[9.39645474 9.39645474]
193,0.3880000000000003,[0.31692695 0.14011976],[1.66999271 1.07552274],[4.87592342 3.15228474],[9.36177052 9.36177052]
194,0.3900000000000003,[0.32028642 0.14228324],[1.67973287 1.08173715],[4.87217961 3.11096988],[9.32615014 9.32615014]
195,0.3920000000000003,[0.32366535 0.14445897],[1.6894653  1.08786754],[4.868373   3.06881587],[9.28959715 9.28959715]
196,0.3940000000000003,[0.32706373 0.1466468 ],[1.69918986 1.09391226],[4.864501   3.02583008],[9.25211521 9.25211521]
197,0.3960000000000003,[0.33048154 0.14884654],[1.70890642 1.09986967],[4.86056103 2.98201999],[9.21370806 9.21370806]
198,0.3980000000000003,[0.33391877 0.15105801],[1.71861483 1.10573813],[4.85655049 2.93739317],[9.17437955 9.17437955]
199,0.4000000000000003,[0.3373754  0.15328105],[1.72831495 1.11151604],[4.85246678 2.89195731],[9.13413361 9.13413361]
